id,catalog_number,description
130445,127571,Dodge 127571 FB-SCEZ-25M-PCR BORE DIAMETER: 25 MILLIMETER HOUSING: 3-BOLT FLANGE BRACKET HOUSING MATERIAL: POLYMER
130444,127558,Dodge 127558 F4B-SCEZ-30M-PCR BORE DIAMETER: 30 MILLIMETER HOUSING: 4-BOLT FLANGE HOUSING MATERIAL: POLYMER
130443,68053,Dodge 068053 F4B-SCEZ-102-PCR BORE DIAMETER: 1-1/8 INCH HOUSING: 4-BOLT FLANGE HOUSING MATERIAL: POLYMER
130442,127565,Dodge 127565 F2B-SCEZ-30M-PCR BORE DIAMETER: 30 MILLIMETER HOUSING: 2-BOLT FLANGE HOUSING MATERIAL: POLYMER
130441,49446,DODGE 049446 F2B-SCEZ-106-BEV
130440,64490,DODGE 064490 F2B-SCEZ-012-BEV
130439,125554,DODGE 125554 WSTU-VSC-103 1 3/16^ BORE
130438,125509,DODGE 125509 P2B-VSCB-015 15/16^ BORE
130437,51890,DODGE 051890 P2B-VSC-108-NL 1 1/2^ BORE
130436,123584,DODGE 123584 P2B-VSC-107 1 7/16^ BORE
130435,123601,DODGE 123601 P2B-VSCB-115 1 15/16^ BORE
130434,123612,DODGE 123612 F2B-VSC-103 1 3/16^ BORE
130433,123590,DODGE 123590 P2B-VSC-100-NL 1^ BORE
130432,125542,DODGE 125542 NSTU-VSC-108 1 1/2^ BORE
130431,125541,DODGE 125541 NSTU-VSC-106 1 3/8^ BORE
130430,123626,DODGE 123626 F4B-VSC-100 1^ BORE
130429,51891,DODGE 051891 F4B-VSC-104-NL
130428,125522,DODGE 125522 F2B-VSC-111 1 11/16^ BORE
130427,123234,DODGE 123234 INS-SC-102-FF
130426,50365,DODGE 050365 INS-SC-215-FF
130425,58230,DODGE 058230 INS-SC-203-FF
130424,123366,Dodge 123366 INS-SCM-307 BORE DIAMETER: 3-7/16 INCH BEARING INSERT LOCKING: SET SCREW
130423,389930,DODGE 389930 INS-VSC-108
130422,389927,DODGE 389927 INS-VSC-103
130421,123364,Dodge 123364 INS-SCM-215 BORE DIAMETER: 2-15/16 INCH BEARING INSERT LOCKING: SET SCREW
130420,131446,DODGE 131446 INS-SXV-107
130419,130300,DODGE 130300 INS-SXV-008
130418,123353,Dodge 123353 INS-SCM-107 BORE DIAMETER: 1-7/16 INCH BEARING INSERT LOCKING: SET SCREW
130417,123346,Dodge 123346 INS-SC-115 BORE DIAMETER: 1-15/16 INCH BEARING INSERT LOCKING: SET SCREW
130416,57354,DODGE 057354 INS-SC-106-HT
130390,34755,DODGE 034755 TB-PSEZ-20M-P
130389,34762,DODGE 034762 F4B-PSEZ-35M-P
130376,66535,DODGE 066535 S1U-SD-700
130375,66379,DODGE 066379 P4B-SD-507 5 7/16^ BORE
130374,66488,DODGE 066488 DU-SD-1100
130371,23368,DODGE 023368 P4B-DI-507R 5 7/16^ BORE
130338,19262,DODGE 019262 CP-810X24-TUFR
130337,19777,DODGE 019777 CP-613X24-TUFR-SSS
130336,19763,DODGE 019763 CP-408X30-TUFR-SSS
130335,19756,DODGE 019756 CP-400X18-TUFR-SSS
130334,19273,DODGE 019273 CP-908X30-TUFR
130333,19200,DODGE 019200 CP-308X12-TUFR
130332,128852,DODGE 128852 F4B-DLM-204
130331,126644,DODGE 126644 INS-DLM-35M
130330,128480,DODGE 128480 P2B-DLMAH-115 1 15/16^ BORE
130329,128833,DODGE 128833 P2B-DLM-207 2 7/16^ BORE
130328,128862,DODGE 128862 FC-DLM-200
130327,52546,DODGE 052546 WSTU-DL-108
130326,128750,DODGE 128750 TB-DL-107
130325,128733,DODGE 128733 P2B-DLB-112
130324,62187,DODGE 062187 P2B-DLAH-215 2 15/16^ BORE
130323,128810,DODGE 128810 FC-DL-104
130322,126620,DODGE 126620 F4B-DL-25M
130321,128774,DODGE 128774 F2B-DL-203 2 3/16^ BORE
130320,128761,DODGE 128761 F2B-DL-102 1 1/8^ BORE
130319,128711,DODGE 128711 P2B-DL-110L 1 5/8^ BORE
130318,128444,DODGE 128444 P2B-DLAH-111 1 11/16^ BORE
130317,128720,DODGE 128720 P2B-DL-211 2 11/16^ BORE
130316,126627,DODGE 126627 F4B-DL-60M
130315,126652,DODGE 126652 F2BZ-DL-50M
130314,56696,DODGE 056696 F2BZ-DL-012
130310,37590,DODGE 037590 P2B520-TAF-307R
130306,128176,DODGE 128176 F2B-SL-102
130305,128174,DODGE 128174 F2B-SL-014
130304,48109,DODGE 048109 P2B-UN2-050M
130302,48224,DODGE 048224 F4B-UN2-080ME
130301,48203,DODGE 048203 F4B-UN2-045M
130300,48011,DODGE 048011 P2B-UN2-215
130299,48004,DODGE 048004 P2B-UN2-115
130298,48046,DODGE 048046 F4B-UN2-300
130297,65636,DODGE 065636 P2B-SXV-200-NL
130296,131974,DODGE 131974 P2B-SXV-101 1 1/16^ BORE
130295,131972,DODGE 131972 P2B-SXV-015 15/16^ BORE
130294,130324,DODGE 130324 P2B-SXVU-008
130293,130322,DODGE 130322 P2B-SXVB-200L
130292,130345,DODGE 130345 NSTU-SXV-2032 3/16^ BORE
130291,130342,DODGE 130342 NSTU-SXV-115 1 15/16^ BORE
130290,131188,DODGE 131188 NSTU-SXV-015 15/16^ BORE
130289,131378,DODGE 131378 F4B-SXV-014 7/8^ BORE
130288,52472,Dodge 052472 TB-SC-200 BORE DIAMETER: 2 INCH HOUSING: TAP BASED PILLOW BLOCK LOCKING: SET SCREW
130287,53961,DODGE 053961 TB-SC-104S-FF TAP BASE STANDARD DUTY
130286,68118,Dodge 068118 TB-SXR-111 BORE DIAMETER: 1-11/16 INCH HOUSING: TAP BASED LOCKING: ECCENTRIC COLLAR
130285,59816,Dodge 059816 FB-SC-010-NL BORE DIAMETER: 5/8 INCH HOUSING: 3-BOLT FLANGE BRACKET LOCKING: SET SCREW
130283,124590,Dodge 124590 LF-SXV-103 BORE DIAMETER: 1-3/16 INCH HOUSING: 3-BOLT LIGHT DUTY FLANGE LOCKING: ECCENTRIC COLLAR
130282,124630,Dodge 124630 LF-SC-104-NL BORE DIAMETER: 1-1/4 INCH HOUSING: 3-BOLT LIGHT DUTY FLANGE LOCKING: SET SCREW
130281,124602,Dodge 124602 LF-SC-012 BORE DIAMETER: 3/4 INCH HOUSING: 3-BOLT LIGHT DUTY FLANGE LOCKING: SET SCREW
130280,58529,Dodge 058529 FB-SC-200 BORE DIAMETER: 2 INCH HOUSING: 3-BOLT FLANGE BRACKET LOCKING: SET SCREW
130279,23188,DODGE 023188 P4B-K-315R 3 15/16^ BORE
130278,23204,DODGE 023204 P2B-K-212RE 2 3/4^ BORE
130277,23243,DODGE 023243 F4B-K-203RE 2 3/16^ BORE
130276,23287,DODGE 023287 S1U-K-215R
130275,23272,DODGE 023272 S1U-K-104R
130274,38112,DODGE 038112 NS-400X6-TUFR
130273,231108,DODGE 231108 P4B-BZA-407
130272,89043,DODGE 089043 HD-400X48-TUFR
130271,89631,DODGE 089631 HD-250X18-TUFR-SSS
130270,89038,DODGE 089038 HD-350X48-TUFR
130269,89644,DODGE 089644 HD-300X60-TUFR-SSS
130268,89023,DODGE 089023 HD-200X30-TUFR
130267,33878,DODGE 033878 WSTU-LT7-107 USE FRAME: NS-308 FR 3 1/2^ BORE
130266,34318,DODGE 034318 WSTU-LT7-45M USE FRAME: NS-400 FR 45MM BORE
130265,33998,DODGE 033998 P2B-LT10-215
130264,33983,DODGE 033983 P2B-LT10-103
130263,32941,DODGE 032941 P2B-LTB7-014
130262,34257,DODGE 034257 P2B-LTB10-45M
130261,32980,DODGE 032980 P2B-LTB10-107
130260,34229,DODGE 034229 P2B-LT7-40M
130259,34293,DODGE 034293 NSTU-LT7-20M USE FRAME: NS-210 FR
130258,33820,DODGE 033820 NSTU-LT7-111 USE FRAME: NS-400 FR
130257,34307,DODGE 034307 NSTU-LT10-40M USE FRAME: NS-400 FR
130256,33627,DODGE 033627 INS-LT10-215
130255,33614,DODGE 033614 INS-LT10-102
130254,33896,DODGE 033896 HNG-LT7-115
130253,33900,DODGE 033900 HNG-LT10-102
130252,34286,DODGE 034286 F4B-LT10-35M
130251,33206,DODGE 033206 F4B-LT10-104
130250,34269,DODGE 034269 F2B-LT10-35M
130249,34266,DODGE 034266 F2B-LT10-20M
130247,34251,DODGE 034251 P2B-LTB7-60M
130246,32954,DODGE 032954 P2B-LTB7-112
130245,33672,DODGE 033672 P2B-LT7-102
130244,33847,DODGE 033847 NSTU-LT10-106 USE FRAME: NS-308 FR
130243,33899,DODGE 033899 F4B-MM10-315
130242,34273,DODGE 034273 F4B-LT7-20M
130241,33200,DODGE 033200 F4B-LT10-012
130174,36184,DODGE 036184 TUA-107-TUBRG
130173,6124,DODGE 006124 P2B-BASO-111
130172,6119,DODGE 006119 P2B-BASO-107
130171,36200,DODGE 036200 TUB-207-TUBRG
130170,36198,DODGE 036198 TUB-115-TUBRG
130169,37017,DODGE 037017 F4B-BAP-211
130168,230056,DODGE 230056 P4B-BAA-207
130167,6079,DODGE 006079 P2B-BASP-307
130166,6040,DODGE 006040 P2B-BASP-108
130159,58380,DODGE 058380 P2B-SCM-108-HT PILLOW BLOCK MEDIUM DUTY SETSCREW
130158,126147,Dodge 126147 P2B-SCM-100 BORE DIAMETER: 1 INCH HOUSING: PILLOW BLOCK LOCKING: SET SCREW
130157,135181,Dodge 135181 WSTU-SCM-300 BORE DIAMETER: 3 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: SET SCREW
130156,126824,Dodge 126824 P2B-SCM-308 BORE DIAMETER: 3-1/2 INCH HOUSING: PILLOW BLOCK LOCKING: SET SCREW
130155,126823,Dodge 126823 P2B-SCM-307 BORE DIAMETER: 3-7/16 INCH HOUSING: PILLOW BLOCK LOCKING: SET SCREW
130154,54316,DODGE 054316 P2B-SCM-207-HT PILLOW BLOCK MEDIUM DUTY SETSCREW
130153,56451,Dodge 056451 FC-SCM-107-NL BORE DIAMETER: 1-7/16 INCH HOUSING: PILOTED FLANGE LOCKING: SET SCREW
130152,126180,Dodge 126180 FC-SCM-215 BORE DIAMETER: 2-15/16 INCH HOUSING: PILOTED FLANGE LOCKING: SET SCREW
130151,126977,DODGE 126977 FC-SCM-207-FF
130150,50662,DODGE 050662 F4B-SCMAH-208 2 1/2^ BORE
130149,57708,DODGE 057708 F4B-SCM-307-HT 4-BOLT FLANGE MEDIUM DUTY SETSCREW
130148,52302,Dodge 052302 F4B-SCM-115-NL BORE DIAMETER: 1-15/16 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130147,54856,DODGE 054856 F4B-SCM-108-FF 4-BOLT FLANGE MEDIUM DUTY
130146,64537,DODGE 064537 P2B-SCMAH-208 2 1/2^ BORE
130145,126841,DODGE 126841 P2B-SCMAH-207 2 7/16^ BORE
130144,135106,Dodge 135106 NSTU-SCM-108 BORE DIAMETER: 1-1/2 INCH HOUSING: TAKE UP UNIT NARROW SLOT LOCKING: SET SCREW
130143,64715,DODGE 064715 F4B-SCM-211-FF 4-BOLT FLANGE MEDIUM DUTY
130142,126193,Dodge 126193 F4B-SCM-203 BORE DIAMETER: 2-3/16 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130141,54065,DODGE 054065 F4B-SCM-200-HT 4-BOLT FLANGE MEDIUM DUTY SETSCREW
130140,126290,Dodge 126290 F2B-SCM-112 BORE DIAMETER: 1-3/4 INCH HOUSING: 2-BOLT FLANGE LOCKING: SET SCREW
130139,124207,Dodge 124207 F4B-SC-106 BORE DIAMETER: 1-3/8 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130138,125118,Dodge 125118 WSTU-SC-207 BORE DIAMETER: 2-7/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: SET SCREW
130137,59737,DODGE 059737 P2B-SCU-103-HT 1 3/16^ BORE
130136,125356,Dodge 125356 WSTU-SC-014 BORE DIAMETER: 7/8 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: SET SCREW
130135,125343,Dodge 125343 WSTU-SC-008 BORE DIAMETER: 1/2 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: SET SCREW
130134,65774,DODGE 065774 P2B-SCBAH-110L 1 5/8^ BORE
130133,123919,DODGE 123919 P2B-SCAH-102 1 1/8^ BORE
130132,50270,DODGE 050270 P2B-SC-103-FF PILLOW BLOCK STANDARD DUTY
130131,125050,Dodge 125050 NSTU-SC-012 BORE DIAMETER: 3/4 INCH HOUSING: TAKE UP UNIT NARROW SLOT LOCKING: SET SCREW
130130,123746,DODGE 123746 F4B-SCAH-111 1 11/16^ BORE
130129,124291,Dodge 124291 SCHB-SC-200 BORE DIAMETER: 2 INCH HOUSING: SCREW CONVEYOR HANGER LOCKING: SET SCREW
130128,124228,Dodge 124228 FC-SC-112 BORE DIAMETER: 1-3/4 INCH HOUSING: PILOTED FLANGE LOCKING: SET SCREW
130127,124099,Dodge 124099 F4B-SC-010L BORE DIAMETER: 5/8 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130126,124618,DODGE 124618 F2B-SC-107-NL 2-BOLT FLANGE STANDARD DUTY
130125,124174,DODGE 124174 F2B-SC-100-NL 2-BOLT FLANGE STANDARD DUTY
130124,123936,DODGE 123936 P2B-SCBAH-108 1 1/2^ BORE
130123,123859,Dodge 123859 P2B-SCB-204 BORE DIAMETER: 2-1/4 INCH HOUSING: PILLOW BLOCK LOW BACKING LOCKING: SET SCREW
130122,67774,DODGE 067774 P2B-SC-211-HT PILLOW BLOCK STANDARD DUTY SETSCREW
130121,59614,DODGE 059614 P2B-SC-207-HT PILLOW BLOCK STANDARD DUTY SETSCREW
130120,67652,DODGE 067652 P2B-SCAH-30M 30MM BORE
130119,124872,DODGE 124872 P2B-SCAH-211 2 11/16^ BORE
130118,123792,Dodge 123792 P2B-SC-107-NL BORE DIAMETER: 1-7/16 INCH HOUSING: PILLOW BLOCK LOCKING: SET SCREW
130117,53670,DODGE 053670 P2B-SC-012-HT PILLOW BLOCK STANDARD DUTY SETSCREW
130116,125156,Dodge 125156 NSTU-SC-108 BORE DIAMETER: 1-1/2 INCH HOUSING: TAKE UP UNIT NARROW SLOT LOCKING: SET SCREW
130115,125367,Dodge 125367 NSTU-SC-102 BORE DIAMETER: 1-1/8 INCH HOUSING: TAKE UP UNIT NARROW SLOT LOCKING: SET SCREW
130114,50867,Dodge 050867 F4B-SC-200-NL BORE DIAMETER: 2 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130113,51825,DODGE 051825 F4B-SC-112-HT 4-BOLT FLANGE STANDARD DUTY SETSCREW
130112,124246,DODGE 124246 F4B-SCAH-015 15/16^ BORE
130111,126526,Dodge 126526 F4B-SC-102-NL BORE DIAMETER: 1-1/8 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130110,124204,Dodge 124204 F4B-SC-102 BORE DIAMETER: 1-1/8 INCH HOUSING: 4-BOLT FLANGE LOCKING: SET SCREW
130109,62686,DODGE 062686 F2BZ-SC-108  1-1/2 INCH BORE
130108,123736,DODGE 123736 F2B-SCAH-111 1 11/16^ BORE
130107,51906,DODGE 051906 F2B-SC-014-HT 2-BOLT FLANGE STANDARD DUTY SETSCREW
130106,52011,DODGE 052011 F2B-SC-108-NL 2-BOLT FLANGE STANDARD DUTY
130105,128186,DODGE 128186 F2B-SLX-104
130101,63411,DODGE 063411 SP4B-AS-300E
130100,66520,DODGE 066520 S1U-SD-308
130099,66509,DODGE 066509 S1U-SD-206
130098,66290,DODGE 066290 S1U-SD-107
130097,66372,DODGE 066372 P4B-SD-311 3 11/16^ BORE
130096,66566,DODGE 066566 B1U-SD-202
130095,104039,DODGE 104039 F4B-SD-415E
130094,104008,DODGE 104008 F4B-SD-312
130093,104025,DODGE 104025 F4B-SD-215
130092,104034,DODGE 104034 F4B-SD-207E
130091,104022,DODGE 104022 F4B-SD-115
130090,66366,DODGE 066366 P4B-SD-300 3^ BORE
130089,66302,DODGE 066302 P2B-SD-200
130088,66306,DODGE 066306 P2B-SD-108E
130087,66310,DODGE 066310 P2B-SD-211E
130086,67072,DODGE 067072 P2B-HC-215
130085,67056,DODGE 067056 P2B-HC-108
130084,66456,DODGE 066456 DU-SD-212
130083,66324,DODGE 066324 DU-SD-110
130082,66468,DODGE 066468 DU-SD-314
130081,104087,DODGE 104087 F4B-C-211E 2 11/16^ BORE
130080,104100,DODGE 104100 F4B-C-103 1 3/16^ BORE
130079,87205,DODGE 087205 S1U-C-108
130078,65296,DODGE 065296 P2B-C-215 2 15/16^ BORE
130077,87224,DODGE 087224 S1U-C-308
130076,104071,DODGE 104071 F4B-C-500E 5^ BORE
130075,104124,DODGE 104124 F4B-C-312 3 3/4^ BORE
130074,65283,DODGE 065283 DU-C-111
130073,87160,DODGE 087160 P4B-C-312E 3 3/4^ BORE
130072,87192,DODGE 087192 P4B-C-215E 2 15/16^ BORE
130071,87181,DODGE 087181 P2B-C-111E 1 11/16^ BORE
130070,69073,DODGE 069073 B1U-C-408
130069,69040,DODGE 069040 B1U-C-211
130068,23349,DODGE 023349 P2B-DI-307R
130067,23509,DODGE 023509 S1U-DI-106R
130066,23701,DODGE 023701 S1U-DI-040M E7993
130065,23534,DODGE 023534 S1U-DI-415R
130064,60293,DODGE 060293 S1U-DI-300 WD
130063,23413,DODGE 023413 P4B-DI-415RE 4 15/16^ BORE
130062,23392,DODGE 023392 P2B-DI-215RE
130061,23561,DODGE 023561 B1U-DI-300R
130060,23546,DODGE 023546 B1U-DI-107R
130059,23464,DODGE 023464 F4B-DI-207RE
130058,23503,DODGE 023503 DU-DI-407R
130057,23143,DODGE 023143 FC-E-315R
130056,23065,DODGE 023065 SP2B-E-300R
130055,23053,DODGE 023053 SP2B-E-111R
130054,23164,DODGE 023164 TP-E-308R
130053,23152,DODGE 023152 TP-E-200R
130052,23006,DODGE 023006 P2B-E-111R
130051,23074,DODGE 023074 SP4B-E-415R 4 15/16^ BORE
130050,23110,DODGE 023110 F4B-E-215R
130049,23098,DODGE 023098 F4B-E-110R
130048,38930,DODGE 038930 LD-50X36-TUFR
130047,38926,DODGE 038926 LD-45X36-TUFR
130046,38922,DODGE 038922 LD-40X36-TUFR
130045,38918,DODGE 038918 LD-30X36-TUFR
130044,39044,DODGE 039044 LD-20X48-TUFR
129974,13519,DODGE 013519 TPHU-160X30-TUFR
129973,13918,DODGE 013918 TPHU-160X24-TUFR
129972,13916,DODGE 013916 TPHU-160X12-TUFR
129971,13515,DODGE 013515 TPHU-150X36-TUFR
129970,13513,DODGE 013513 TPHU-150X24-TUFR
129969,13511,DODGE 013511 TPHU-150X12-TUFR
129968,13909,DODGE 013909 TPHU-140X30-TUFR
129967,13908,DODGE 013908 TPHU-140X24-TUFR
129966,13907,DODGE 013907 TPHU-140X18-TUFR
129965,13903,DODGE 013903 TPHU-130X12-TUFR
129964,13902,DODGE 013902 TPHU-120X24-TUFR
129963,13900,DODGE 013900 TPHU-120X12-TUFR
129962,13499,DODGE 013499 TPHU-110X24-TUFR
129961,13497,DODGE 013497 TPHU-110X12-TUFR
129848,132954,DODGE 132954 4 15/16 PLXC LINER ASSEMBLY
129807,132950,DODGE 132950 2 15/16 PL-WC LINER ASSEMBLY
129790,134247,DODGE 134247 9 SSL XC MOD HSG
129789,134240,DODGE 134240 9 SSL PL MOD HSG
129726,134229,DODGE 134229 9 STL PLAIN NON-EXP PIL BLK
129716,134228,DODGE 134228 8 STL PLXC NON-EXP PIL BLK
129715,134206,DODGE 134206 8 STL PLXC EXP PIL BLOCK
129712,134227,DODGE 134227 7 STL PLXC NON-EXP PIL BLK
129711,134205,DODGE 134205 7 STL PLXC EXP PIL BLOCK
129710,134226,DODGE 134226 6 STL PLXC NON-EXP PIL BLK
129709,134204,DODGE 134204 6 STL PLXC EXP PIL BLOCK
129708,134211,DODGE 134211 6 SSL PLXC PILLOW BLOCK
129614,132427,DODGE 132427 8 SLV RTL LINER ASSEMBLY
129612,132426,DODGE 132426 7 SLV RTL LINER ASSEMBLY
129575,38076,DODGE 038076 WSEZ-308X9-TUFR-SSS
129574,38074,DODGE 038074 WSEZ-308X3-TUFR-SSS
129573,38078,DODGE 038078 WSEZ-308X18-TUFR-SSS
129572,38077,DODGE 038077 WSEZ-308X12-TUFR-SSS
129571,38071,DODGE 038071 WSEZ-300X6-TUFR-SSS
129570,38070,DODGE 038070 WSEZ-300X3-TUFR-SSS
129569,38228,DODGE 038228 WS-608X24-TUFR
129568,38227,DODGE 038227 WS-608X18-TUFR
129567,38226,DODGE 038226 WS-608X12-TUFR
129566,38221,DODGE 038221 WS-515X9 -TUFR
129565,38223,DODGE 038223 WS-515X18-TUFR
129564,38222,DODGE 038222 WS-515X12-TUFR
129563,38216,DODGE 038216 WS-502X9-TUFR
129562,38220,DODGE 038220 WS-502X24-TUFR
129561,38218,DODGE 038218 WS-502X15-TUFR
129560,38217,DODGE 038217 WS-502X12-TUFR
129559,38211,DODGE 038211 WS-400X6-TUFR
129558,38210,DODGE 038210 WS-400X3-TUFR
129557,38214,DODGE 038214 WS-400X18-TUFR
129556,38206,DODGE 038206 WS-308X6-TUFR
129555,38205,DODGE 038205 WS-308X3-TUFR
129554,38209,DODGE 038209 WS-308X18-TUFR
129553,38202,DODGE 038202 WS-300X6-TUFR
129552,38201,DODGE 038201 WS-300X3-TUFR
129551,38200,DODGE 038200 WS-300X1 1/2-TUFR
129483,37932,DODGE 037932 INS-IP-700R
129482,37940,DODGE 037940 INS-IP-700L
129481,37931,DODGE 037931 INS-IP-615R
129480,37930,DODGE 037930 INS-IP-608R
129479,37938,DODGE 037938 INS-IP-608L
129478,37929,DODGE 037929 INS-IP-607R
129477,37937,DODGE 037937 INS-IP-607L
129476,37936,DODGE 037936 INS-IP-600L
129475,37927,DODGE 037927 INS-IP-515R
129474,37926,DODGE 037926 INS-IP-508R
129473,37925,DODGE 037925 INS-IP-507R
129472,37933,DODGE 037933 INS-IP-507L
129470,131897,Dodge 131897 P2B-SXRU-103 BORE DIAMETER: 1-3/16 INCH HOUSING: PILLOW BLOCK HIGH BACK LOCKING: ECCENTRIC COLLAR
129469,131895,Dodge 131895 P2B-SXRU-101 BORE DIAMETER: 1-1/16 INCH HOUSING: PILLOW BLOCK HIGH BACK LOCKING: ECCENTRIC COLLAR
129468,131341,Dodge 131341 P2B-SXRU-008 BORE DIAMETER: 1/2 INCH HOUSING: PILLOW BLOCK HIGH BACK LOCKING: ECCENTRIC COLLAR
129467,131063,Dodge 131063 F2B-SXR-104 BORE DIAMETER: 1-1/4 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129466,53617,DODGE 053617 F2B-SXR-103-FF
129465,131059,Dodge 131059 F2B-SXR-101 BORE DIAMETER: 1-1/16 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129464,50951,DODGE 050951 F2B-SXR-100-FF
129463,131058,Dodge 131058 F2B-SXR-100 BORE DIAMETER: 1 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129462,131056,Dodge 131056 F2B-SXR-014 BORE DIAMETER: 7/8 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129461,64264,DODGE 064264 F2B-SXR-012-FF
129460,131079,Dodge 131079 F2B-SXR-010-NL BORE DIAMETER: 5/8 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129459,131052,Dodge 131052 F2B-SXR-010 BORE DIAMETER: 5/8 INCH HOUSING: 2-BOLT FLANGE LOCKING: ECCENTRIC COLLAR
129458,49385,Dodge 049385 WSTU-SXR-215 BORE DIAMETER: 2-15/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129457,52045,Dodge 052045 WSTU-SXR-207-NL BORE DIAMETER: 2-7/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129456,131235,Dodge 131235 WSTU-SXR-207 BORE DIAMETER: 2-7/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129455,131230,Dodge 131230 WSTU-SXR-203 BORE DIAMETER: 2-3/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129454,49845,Dodge 049845 WSTU-SXR-200-NL BORE DIAMETER: 2 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129453,131227,Dodge 131227 WSTU-SXR-200 BORE DIAMETER: 2 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129452,131222,Dodge 131222 WSTU-SXR-112 BORE DIAMETER: 1-3/4 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129451,58996,Dodge 058996 WSTU-SXR-108-NL BORE DIAMETER: 1-1/2 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129450,51606,Dodge 051606 WSTU-SXR-107-NL BORE DIAMETER: 1-7/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129449,131214,Dodge 131214 WSTU-SXR-105 BORE DIAMETER: 1-5/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129448,68471,Dodge 068471 WSTU-SXR-104-NL BORE DIAMETER: 1-1/4 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129447,131213,Dodge 131213 WSTU-SXR-104 BORE DIAMETER: 1-1/4 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129446,65634,Dodge 065634 WSTU-SXR-103-NL BORE DIAMETER: 1-3/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129445,131210,Dodge 131210 WSTU-SXR-102 BORE DIAMETER: 1-1/8 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129444,131209,Dodge 131209 WSTU-SXR-101 BORE DIAMETER: 1-1/16 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129443,131208,Dodge 131208 WSTU-SXR-100 BORE DIAMETER: 1 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129442,131204,Dodge 131204 WSTU-SXR-012 BORE DIAMETER: 3/4 INCH HOUSING: TAKE UP UNIT WIDE SLOT LOCKING: ECCENTRIC COLLAR
129441,68196,DODGE 068196 P2B-SXRB-100-FF
129440,131833,Dodge 131833 P2B-SXRB-100 BORE DIAMETER: 1 INCH HOUSING: PILLOW BLOCK LOW BACKING LOCKING: ECCENTRIC COLLAR
129439,131832,Dodge 131832 P2B-SXRB-015 BORE DIAMETER: 15/16 INCH HOUSING: PILLOW BLOCK LOW BACKING LOCKING: ECCENTRIC COLLAR
129438,131831,Dodge 131831 P2B-SXRB-014 BORE DIAMETER: 7/8 INCH HOUSING: PILLOW BLOCK LOW BACKING LOCKING: ECCENTRIC COLLAR
129437,64260,DODGE 064260 P2B-SXR-215-FF
129436,131432,Dodge 131432 P2B-SXR-215 BORE DIAMETER: 2-15/16 INCH HOUSING: PILLOW BLOCK LOCKING: ECCENTRIC COLLAR
129435,49844,Dodge 049844 P2B-SXR-207-NL BORE DIAMETER: 2-7/16 INCH HOUSING: PILLOW BLOCK LOCKING: ECCENTRIC COLLAR
129434,62640,DODGE 062640 P2B-SXR-203-FF
129433,49843,Dodge 049843 P2B-SXR-200-NL BORE DIAMETER: 2 INCH HOUSING: PILLOW BLOCK LOCKING: ECCENTRIC COLLAR
