id,catalog_number,specifications
391867,AL1466,P - Pitch:1.750 in|Lacing:6x6 |Min. Tensile Strength:125400 lb|S - Hole Diameter:0.502 in|Approx. Weight:10.180 lb/ft
391754,BL823,Lacing:2x3 |P - Pitch:1.000 in|Min. Tensile Strength:23100 lb|ASME/ANSI Min. Tensile Strength:19000 lb|S - Hole Diameter:0.377 in|Approx. Weight:2.150 lb/ft
391859,AL1666,P - Pitch:2.000 in|Lacing:6x6 |Min. Tensile Strength:158000 lb|S - Hole Diameter:0.564 in|Approx. Weight:13.000 lb/ft
393965,BL1246,Lacing:4x6 |P - Pitch:1.500 in|Min. Tensile Strength:83600 lb|ASME/ANSI Min. Tensile Strength:68000 lb|S - Hole Diameter:0.502 in|Approx. Weight:8.070 lb/ft
394021,BL844,Lacing:4x4 |P - Pitch:1.000 in|Min. Tensile Strength:46200 lb|ASME/ANSI Min. Tensile Strength:38000 lb|S - Hole Diameter:0.377 in|Approx. Weight:3.390 lb/ft
394473,40B18F-1G,Hub Diameter:2.313 in|LTB:1.000 in|Style:B |No. Teeth:18 |Finished Bore Diameter:1.438 in|Max. Bore:1.500 in|Weight:1.030 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394493,140A16,Stock Bore Diameter:1.500 in|Style:A |No. Teeth:16 |Weight:14.000 lb|Tooth Nominal Width:0.924 in
394506,40B19F-1D,Hub Diameter:2.500 in|LTB:1.000 in|Style:B |No. Teeth:19 |Finished Bore Diameter:1.250 in|Max. Bore:1.750 in|Weight:1.170 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394511,D120B21,Stock Bore Diameter:1.500 in|Hub Diameter:5.500 in|LTB:3.750 in|Style:B |No. Teeth:21 |Outside Diameter:10.850 in|Pitch Diameter:10.065 in|Caliper Diameter:9.161 in|Max. Bore:3.500 in|Weight:55.600 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
394527,40B14F-1,Hub Diameter:1.688 in|LTB:0.875 in|Style:B |No. Teeth:14 |Finished Bore Diameter:1.000 in|Max. Bore:1.125 in|Weight:0.510 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394544,40B17F-1C,Hub Diameter:2.125 in|LTB:1.000 in|Style:B |No. Teeth:17 |Finished Bore Diameter:1.188 in|Max. Bore:1.438 in|Weight:0.880 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394519,160B23,Stock Bore Diameter:1.500 in|Hub Diameter:7.000 in|LTB:2.750 in|Style:B |No. Teeth:23 |Max. Bore:5.250 in|Weight:68.000 lb|Tooth Nominal Width:1.156 in|Hardened Teeth:Yes 
394557,50B32F-1R,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:32 |Finished Bore Diameter:1.938 in|Max. Bore:2.250 in|Weight:4.700 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394569,41B15FJ,Hub Diameter:1.906 in|LTB:0.875 in|Style:B |No. Teeth:15 |Finished Bore Diameter:0.625 in|Max. Bore:0.625 in|Weight:0.590 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394565,40B26F-1B,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:26 |Finished Bore Diameter:1.125 in|Max. Bore:2.250 in|Weight:2.340 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394573,40B24FJ,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:24 |Finished Bore Diameter:0.625 in|Max. Bore:2.250 in|Weight:2.100 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394549,40B16F-1B,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.125 in|Max. Bore:1.375 in|Weight:0.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394487,80B16F-1F,Hub Diameter:4.000 in|LTB:1.500 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.375 in|Max. Bore:2.750 in|Weight:5.500 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
394523,2042B19,Plain Bore:0.625 in|No. Teeth:19 |Max. Bore:2.250 in|Hub Diameter:3.250 in|LTB:1.000 in|Weight:3.720 lb|Type:B |Tooth nominal Width:0.284 in|Hardened Teeth:Yes 
394540,40B17F-1D,Hub Diameter:2.125 in|LTB:1.000 in|Style:B |No. Teeth:17 |Finished Bore Diameter:1.250 in|Max. Bore:1.438 in|Weight:0.880 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394590,40B28F-1B,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:28 |Finished Bore Diameter:1.125 in|Max. Bore:2.250 in|Weight:2.500 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394536,41A40,Stock Bore Diameter:0.719 in|Style:A |No. Teeth:40 |Outside Diameter:6.650 in|Pitch Diameter:6.373 in|Caliper Diameter:6.067 in|Weight:2.220 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394586,40B27FL,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:27 |Finished Bore Diameter:0.750 in|Max. Bore:2.250 in|Weight:2.420 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394602,40B26F-1H,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:26 |Finished Bore Diameter:1.500 in|Max. Bore:2.250 in|Weight:2.340 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394532,40B26F-1C,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:26 |Finished Bore Diameter:1.188 in|Max. Bore:2.250 in|Weight:2.340 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394598,D160B14,Stock Bore Diameter:2.000 in|Hub Diameter:6.750 in|LTB:4.750 in|Style:B |No. Teeth:14 |Outside Diameter:9.960 in|Pitch Diameter:8.988 in|Caliper Diameter:7.863 in|Max. Bore:4.750 in|Weight:58.000 lb|Tooth Nominal Width:1.119 in|Hardened Teeth:Yes 
394643,40B24F-1C,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:24 |Finished Bore Diameter:1.188 in|Max. Bore:2.250 in|Weight:2.100 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394632,40B20FL,Hub Diameter:2.625 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:0.750 in|Max. Bore:1.875 in|Weight:1.330 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394610,40B21F-1G,Hub Diameter:2.750 in|LTB:1.000 in|Style:B |No. Teeth:21 |Finished Bore Diameter:1.438 in|Max. Bore:1.875 in|Weight:1.530 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394627,D140B24,Stock Bore Diameter:1.750 in|Hub Diameter:7.000 in|LTB:4.000 in|Style:B |No. Teeth:24 |Outside Diameter:14.340 in|Pitch Diameter:13.407 in|Caliper Diameter:12.407 in|Max. Bore:5.250 in|Weight:104.000 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
394594,40B27FP,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:27 |Finished Bore Diameter:0.875 in|Max. Bore:2.250 in|Weight:2.420 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394651,T50B23,Stock Bore Diameter:1.000 in|Hub Diameter:3.625 in|LTB:2.625 in|Style:B |No. Teeth:23 |Outside Diameter:4.920 in|Pitch Diameter:4.590 in|Caliper Diameter:4.179 in|Max. Bore:2.500 in|Weight:8.800 lb|Tooth Nominal Width:0.332 in|Hardened Teeth :Yes 
394663,50B10FP,Hub Diameter:1.375 in|LTB:1.000 in|Style:B |No. Teeth:10 |Finished Bore Diameter:0.875 in|Max. Bore:0.750 in|Weight:0.300 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394659,40B22FL,Hub Diameter:2.875 in|LTB:1.000 in|Style:B |No. Teeth:22 |Finished Bore Diameter:0.750 in|Max. Bore:1.875 in|Weight:1.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394667,40SH27,Hub Diameter:2.688 in|LTB:0.813 in|Style:B |No. Teeth:27 |Outside Diameter:4.580 in|Pitch Diameter:4.307 in|Caliper Diameter:3.987 in|Max. Bore:1.625 in|Weight:1.460 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394671,35B24FL,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:24 |Finished Bore Diameter:0.750 in|Max. Bore:1.375 in|Weight:0.880 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394688,D50B42,Stock Bore Diameter:1.188 in|Hub Diameter:4.000 in|LTB:2.125 in|Style:B |No. Teeth:42 |Outside Diameter:8.720 in|Pitch Diameter:8.364 in|Caliper Diameter:7.964 in|Max. Bore:2.750 in|Weight:17.920 lb|Tooth Nominal Width:0.332 in|Hardened Teeth :Yes 
394700,2042A18,Plain Bore:0.625 in|No. Teeth:18 |Weight:1.800 lb|Type:A |Tooth nominal Width:0.284 in|Hardened Teeth:Yes 
394712,35B15FJ,Hub Diameter:1.344 in|LTB:0.750 in|Style:B |No. Teeth:15 |Finished Bore Diameter:0.625 in|Max. Bore:0.875 in|Weight:0.290 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394716,50B20F-1G,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:1.438 in|Max. Bore:2.000 in|Weight:2.100 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394708,80B46,Stock Bore Diameter:1.250 in|Hub Diameter:4.750 in|LTB:2.000 in|Style:B |No. Teeth:46 |Outside Diameter:15.220 in|Pitch Diameter:14.654 in|Caliper Diameter:14.029 in|Max. Bore:3.250 in|Weight:33.100 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
394683,140B15,Stock Bore Diameter:1.500 in|Hub Diameter:6.250 in|LTB:2.375 in|Style:B |No. Teeth:15 |Max. Bore:4.250 in|Weight:25.100 lb|Tooth Nominal Width:0.924 in
394692,35B30F-1B,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:30 |Finished Bore Diameter:1.125 in|Max. Bore:1.375 in|Weight:1.020 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394724,35A45,Stock Bore Diameter:0.594 in|Style:A |No. Teeth:45 |Outside Diameter:5.590 in|Pitch Diameter:5.376 in|Caliper Diameter:5.173 in|Weight:1.000 lb|Tooth Nom. Thickness:0.168 in|Hardened Teeth:Y 
394720,35B16F-1,Hub Diameter:1.469 in|LTB:0.750 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.000 in|Max. Bore:0.938 in|Weight:0.350 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394728,35A48,Stock Bore Diameter:0.594 in|Style:A |No. Teeth:48 |Outside Diameter:5.950 in|Pitch Diameter:5.734 in|Caliper Diameter:5.534 in|Weight:1.100 lb|Tooth Nom. Thickness:0.168 in|Hardened Teeth:Y 
394768,60B36F-1H,Hub Diameter:4.000 in|LTB:1.250 in|Style:B |No. Teeth:36 |Finished Bore Diameter:1.500 in|Max. Bore:2.750 in|Weight:9.200 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
394736,35A19,Stock Bore Diameter:0.500 in|Style:A |No. Teeth:19 |Outside Diameter:2.470 in|Pitch Diameter:2.279 in|Caliper Diameter:2.071 in|Weight:0.170 lb|Tooth Nom. Thickness:0.168 in|Hardened Teeth:Y 
394732,35B13FH,Hub Diameter:1.250 in|LTB:0.750 in|Style:B |No. Teeth:13 |Finished Bore Diameter:0.500 in|Max. Bore:0.688 in|Weight:0.230 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394740,40B20FP,Hub Diameter:2.625 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:0.875 in|Max. Bore:1.875 in|Weight:1.330 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394754,35B18FJ,Hub Diameter:1.719 in|LTB:0.750 in|Style:B |No. Teeth:18 |Finished Bore Diameter:0.625 in|Max. Bore:1.188 in|Weight:0.480 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394810,160A27,Stock Bore Diameter:1.500 in|Style:A |No. Teeth:27 |Weight:71.000 lb|Tooth Nominal Width:1.156 in|Hardened Teeth:Yes 
394762,40B40F-1H,Hub Diameter:3.500 in|LTB:1.125 in|Style:B |No. Teeth:40 |Finished Bore Diameter:1.500 in|Max. Bore:2.375 in|Weight:4.280 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394789,120A20,Stock Bore Diameter:1.250 in|Style:A |No. Teeth:20 |Outside Diameter:10.370 in|Pitch Diameter:9.588 in|Caliper Diameter:8.713 in|Weight:16.900 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
394758,35B20FH,Hub Diameter:1.938 in|LTB:0.750 in|Style:B |No. Teeth:20 |Finished Bore Diameter:0.500 in|Max. Bore:1.313 in|Weight:0.590 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394837,40B21F-1H,Hub Diameter:2.750 in|LTB:1.000 in|Style:B |No. Teeth:21 |Finished Bore Diameter:1.500 in|Max. Bore:1.875 in|Weight:1.530 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394872,41B16FJ,Hub Diameter:2.063 in|LTB:0.875 in|Style:B |No. Teeth:16 |Finished Bore Diameter:0.625 in|Max. Bore:0.625 in|Weight:0.720 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394828,35B30FL,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:30 |Finished Bore Diameter:0.750 in|Max. Bore:1.375 in|Weight:1.020 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394793,120F42,Hub Diameter:6.625 in|LTB:2.500 in|Style:C |No. Teeth:42 |Outside Diameter:20.920 in|Pitch Diameter:20.073 in|Caliper Diameter:19.198 in|Max. Bore:3.938 in|Weight:83.000 lb|Tooth Nominal Width:0.894 in
394797,60A41,Stock Bore Diameter:0.938 in|Style:A |No. Teeth:41 |Outside Diameter:10.220 in|Pitch Diameter:9.798 in|Caliper Diameter:9.321 in|Weight:9.100 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
394851,35B35FP,Hub Diameter:2.250 in|LTB:0.875 in|Style:B |No. Teeth:35 |Finished Bore Diameter:0.875 in|Max. Bore:1.500 in|Weight:1.500 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394860,60B25F-1G,Hub Diameter:4.000 in|LTB:1.250 in|Style:B |No. Teeth:25 |Finished Bore Diameter:1.438 in|Max. Bore:2.750 in|Weight:5.400 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
394889,2082A19,No. Teeth:19 |Plain Bore:1.375 in|Weight:18.000 lb|Type:A |Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
394868,50B16FP,Hub Diameter:2.500 in|LTB:1.000 in|Style:B |No. Teeth:16 |Finished Bore Diameter:0.875 in|Max. Bore:1.750 in|Weight:1.450 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394864,50B14FL,Hub Diameter:2.125 in|LTB:1.000 in|Style:B |No. Teeth:14 |Finished Bore Diameter:0.750 in|Max. Bore:1.438 in|Weight:1.000 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394884,T50B14,Stock Bore Diameter:0.625 in|Hub Diameter:2.063 in|LTB:2.500 in|Style:B |No. Teeth:14 |Outside Diameter:3.110 in|Pitch Diameter:2.809 in|Caliper Diameter:2.409 in|Max. Bore:1.375 in|Weight:2.720 lb|Tooth Nominal Width:0.332 in|Hardened Teeth :Yes 
394806,41A24,Stock Bore Diameter:0.625 in|Style:A |No. Teeth:24 |Outside Diameter:4.100 in|Pitch Diameter:3.831 in|Caliper Diameter:3.525 in|Weight:0.820 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394913,D160B22,Stock Bore Diameter:2.000 in|Hub Diameter:7.500 in|LTB:4.750 in|Style:B |No. Teeth:22 |Outside Diameter:15.110 in|Pitch Diameter:14.054 in|Caliper Diameter:12.929 in|Max. Bore:5.375 in|Weight:141.000 lb|Tooth Nominal Width:1.119 in|Hardened Teeth:Yes 
394897,80BTL27,Hub Diameter:4.250 in|LTB:1.750 in|Style:B |No. Teeth:27 |Outside Diameter:9.156 in|Pitch Diameter:8.614 in|Caliper Diameter:7.974 in|Max. Bore:2.500 in|Weight:9.000 lb|Tooth Nom. Width:0.575 in|Hardened Teeth:Yes 
394901,60A13,Stock Bore Diameter:0.750 in|Style:A |No. Teeth:13 |Outside Diameter:3.490 in|Pitch Diameter:3.134 in|Caliper Diameter:2.642 in|Weight:0.800 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
394749,35A26,Stock Bore Diameter:0.500 in|Style:A |No. Teeth:26 |Outside Diameter:3.310 in|Pitch Diameter:3.111 in|Caliper Diameter:2.911 in|Weight:0.330 lb|Tooth Nom. Thickness:0.168 in|Hardened Teeth:Y 
394876,50B35FL,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:35 |Finished Bore Diameter:0.750 in|Max. Bore:2.250 in|Weight:5.300 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394917,41B20F-1,Hub Diameter:2.750 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:1.000 in|Max. Bore:1.000 in|Weight:1.390 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394921,41B18FL,Hub Diameter:2.375 in|LTB:1.000 in|Style:B |No. Teeth:18 |Finished Bore Diameter:0.750 in|Max. Bore:0.750 in|Weight:1.100 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394933,50B30FP,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:30 |Finished Bore Diameter:0.875 in|Max. Bore:2.250 in|Weight:3.900 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394966,2082A18,No. Teeth:18 |Plain Bore:1.375 in|Weight:15.400 lb|Type:A |Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
394976,140B11,Stock Bore Diameter:1.500 in|Hub Diameter:4.250 in|LTB:2.250 in|Style:B |No. Teeth:11 |Max. Bore:2.750 in|Weight:11.300 lb|Tooth Nominal Width:0.924 in
394925,40B28FJ,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:28 |Finished Bore Diameter:0.625 in|Max. Bore:2.250 in|Weight:2.500 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394970,50B24F-1B,Hub Diameter:3.000 in|LTB:1.250 in|Style:B |No. Teeth:24 |Finished Bore Diameter:1.125 in|Max. Bore:2.000 in|Weight:3.000 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394909,50B16F-1F,Hub Diameter:2.500 in|LTB:1.000 in|Style:B |No. Teeth:16 |Finished Bore Diameter:1.375 in|Max. Bore:1.750 in|Weight:1.450 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394905,50B35F-1L,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:35 |Finished Bore Diameter:1.750 in|Max. Bore:2.250 in|Weight:5.300 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394996,50B25FL,Hub Diameter:3.000 in|LTB:1.250 in|Style:B |No. Teeth:25 |Finished Bore Diameter:0.750 in|Max. Bore:2.000 in|Weight:3.100 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395000,50B24FP,Hub Diameter:3.000 in|LTB:1.250 in|Style:B |No. Teeth:24 |Finished Bore Diameter:0.875 in|Max. Bore:2.000 in|Weight:3.000 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395038,50B21F-1D,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:21 |Finished Bore Diameter:1.250 in|Max. Bore:2.000 in|Weight:2.250 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395034,40B19F-1B,Hub Diameter:2.500 in|LTB:1.000 in|Style:B |No. Teeth:19 |Finished Bore Diameter:1.125 in|Max. Bore:1.750 in|Weight:1.170 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395025,60B38F-2G,Hub Diameter:4.250 in|LTB:1.250 in|Style:B |No. Teeth:38 |Finished Bore Diameter:2.438 in|Max. Bore:2.750 in|Weight:10.500 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
395046,50B11FP,Hub Diameter:1.750 in|LTB:1.000 in|Style:B |No. Teeth:11 |Finished Bore Diameter:0.875 in|Max. Bore:1.000 in|Weight:0.600 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395092,40B40F-1D,Hub Diameter:3.500 in|LTB:1.125 in|Style:B |No. Teeth:40 |Finished Bore Diameter:1.250 in|Max. Bore:2.375 in|Weight:4.280 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395005,D120B20,Stock Bore Diameter:1.500 in|Hub Diameter:5.500 in|LTB:3.750 in|Style:B |No. Teeth:20 |Outside Diameter:10.370 in|Pitch Diameter:9.588 in|Caliper Diameter:8.713 in|Max. Bore:3.500 in|Weight:50.200 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
395042,50B22F-1C,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:22 |Finished Bore Diameter:1.188 in|Max. Bore:2.000 in|Weight:2.400 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395054,50B20FP,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:0.875 in|Max. Bore:2.000 in|Weight:2.100 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395117,60B19SS,Stock Bore Diameter:0.750 in|Hub Diameter:3.500 in|LTB:1.250 in|Style:B |No. Teeth:19 |Outside Diameter:4.950 in|Pitch Diameter:4.557 in|Caliper Diameter:4.072 in|Max. Bore:2.375 in|Weight:4.000 lb|Tooth Nominal Width:0.459 in
395109,35JA30,Hub Diameter:2.063 in|LTB:0.625 in|Style:B |No. Teeth:30 |Outside Diameter:3.790 in|Pitch Diameter:3.588 in|Caliper Diameter:3.388 in|Max. Bore:1.250 in|Weight:0.560 lb|Tooth Nominal Width:0.168 in|Hardened Teeth :Yes 
395030,50B18F-1H,Hub Diameter:2.875 in|LTB:1.000 in|Style:B |No. Teeth:18 |Finished Bore Diameter:1.500 in|Max. Bore:1.875 in|Weight:1.900 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395076,40B35FL,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:35 |Finished Bore Diameter:0.750 in|Max. Bore:2.250 in|Weight:3.200 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394980,120A16,Stock Bore Diameter:1.250 in|Style:A |No. Teeth:16 |Outside Diameter:8.440 in|Pitch Diameter:7.689 in|Caliper Diameter:6.814 in|Weight:10.600 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
395125,40B28FL,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:28 |Finished Bore Diameter:0.750 in|Max. Bore:2.250 in|Weight:2.500 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395121,40B32F-1B,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:32 |Finished Bore Diameter:1.125 in|Max. Bore:2.250 in|Weight:3.000 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394992,41B18FJ,Hub Diameter:2.375 in|LTB:1.000 in|Style:B |No. Teeth:18 |Finished Bore Diameter:0.625 in|Max. Bore:0.625 in|Weight:1.100 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
395021,80B30F-1C,Hub Diameter:4.750 in|LTB:2.000 in|Style:B |No. Teeth:30 |Finished Bore Diameter:1.250 in|Max. Bore:3.250 in|Weight:16.700 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
395159,40B34F-1C,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:34 |Finished Bore Diameter:1.188 in|Max. Bore:2.250 in|Weight:3.110 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395142,40B35F-1D,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:35 |Finished Bore Diameter:1.250 in|Max. Bore:2.250 in|Weight:3.200 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395171,50B12F-1B,Hub Diameter:1.984 in|LTB:1.000 in|Style:B |No. Teeth:12 |Finished Bore Diameter:1.125 in|Max. Bore:1.250 in|Weight:0.700 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395194,41B14FH,Hub Diameter:1.750 in|LTB:0.875 in|Style:B |No. Teeth:14 |Finished Bore Diameter:0.500 in|Max. Bore:0.500 in|Weight:0.480 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
395189,41B13F-1,Hub Diameter:1.563 in|LTB:0.875 in|Style:B |No. Teeth:13 |Finished Bore Diameter:1.000 in|Max. Bore:1.000 in|Weight:0.430 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
395198,41B10FH,Hub Diameter:1.250 in|LTB:0.875 in|Style:B |No. Teeth:10 |Finished Bore Diameter:0.500 in|Max. Bore:0.500 in|Weight:0.250 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
395167,50B13SS,Stock Bore Diameter:0.625 in|Hub Diameter:1.875 in|LTB:1.000 in|Style:B |No. Teeth:13 |Outside Diameter:2.910 in|Pitch Diameter:2.612 in|Caliper Diameter:2.193 in|Max. Bore:1.313 in|Weight:0.800 lb|Tooth Nominal Width:0.343 in
395179,35B17SS,Stock Bore Diameter:0.500 in|Hub Diameter:1.594 in|LTB:0.750 in|Style:B |No. Teeth:17 |Outside Diameter:2.230 in|Pitch Diameter :2.041 in|Caliper Diameter:1.832 in|Max. Bore:1.063 in|Weight:0.430 lb|Plate Nom. Width:0.168 in|Hardened Teeth:No 
395163,40B60F-1H,Hub Diameter:3.500 in|LTB:1.125 in|Style:B |No. Teeth:60 |Finished Bore Diameter:1.500 in|Max. Bore:2.375 in|Weight:7.680 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395146,40B35F-1B,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:35 |Finished Bore Diameter:1.125 in|Max. Bore:2.250 in|Weight:3.200 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395224,D40BTL21,Hub Diameter:2.750 in|LTB:1.000 in|Style:B |No. Teeth:21 |Outside Diameter:3.617 in|Pitch Diameter:3.355 in|Caliper Diameter:3.033 in|Max. Bore:1.625 in|Weight:0.900 lb|Tooth Nom. Thickness:0.284 in|Hardened Teeth :Yes 
395203,50SF96,Hub Diameter:4.625 in|LTB:1.250 in|Style:B |No. Teeth:96 |Outside Diameter:19.470 in|Pitch Diameter:19.102 in|Caliper Diameter:18.702 in|Max. Bore:2.938 in|Weight:29.880 lb|Tooth Nominal Width:0.343 in
395216,60B48F-2C,Hub Diameter:4.250 in|LTB:1.250 in|Style:B |No. Teeth:48 |Finished Bore Diameter:2.188 in|Max. Bore:2.750 in|Weight:15.400 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
