id,catalog_number,specifications
5119647,22340EJW33W45A,Design Unit:METRIC |Bearing Weight:89.000 Kg 195.800 lb|Cage Type:EJ |UPC Code:087796153356 |Cage Material:Steel |Superseded Part:22340CJW33W45A 
5082010,619/9,Bore Size d:9.000 mm|Features:Open |Weight:0.0070 Kg
5081852,6315-Z,Clearance:C0 (Normal) |Bore Size d:75.000 mm|Features:One Shield |Weight:3.00 Kg
5115108,NJ2218EMA,Design Units:METRIC |Bearing Weight:3.600 Kg 7.90 lb|Type:NJ |Tapered Bore:N 
5070908,24096YMBW33W45,Design Unit:METRIC |Bearing Weight:282.100 Kg 620.600 lb|Cage Type:YMB |UPC Code:087796188341 |Cage Material:BRASS 
5082363,6020-ZZ,Clearance:C0 (Normal) |Bore Size d:100.000 mm|Features:Shields |Weight:1.250 Kg
5081732,6003-Z,Clearance:C0 (Normal) |Bore Size d:17.000 mm|Features:One Shield |Weight:0.040 Kg
5081958,626-2RS,Bore Size d:6.000 mm|Features:Contact Seals |Weight:0.0070 Kg
5081782,6205-RS,Clearance:C0 (Normal) |Bore Size d:25.000 mm|Features:One Contact Seal |Weight:0.130 Kg
5100943,UCF201,Bearing Number:UC201 |Bore Size d:12 mm|Weight:1.4 lb 0.6 Kg|UPC Code:087796140028 
5110776,6056M,Clearance:C0 (Normal) |Bore Size d:280.000 mm|Features:Open With Brass Cage |Weight:31.000 Kg
5100827,UCF205,Bearing Number:UC205 |Bore Size d:25 mm|Weight:1.8 lb 0.8 Kg|UPC Code:087796073531 
5118201,22336EMBW33,Design Unit:METRIC |Bearing Weight:69.00 Kg 153.00 lb|Cage Type:EMB |UPC Code:087796027787 |Cage Material:BRASS |Superseded Part:22336YMBW33 
5100830,UCF206,Bearing Number:UC206 |Bore Size d:30 mm|Weight:2.6 lb 1.2 Kg|UPC Code:087796073579 
5117583,23036EJW33,Design Unit:METRIC |Bearing Weight:16.80 Kg 37.000 lb|Cage Type:EJ |UPC Code:087796299498 |Cage Material:Steel |Superseded Part:23036CJW33 
5119888,23264EJW507C08,Design Unit:METRIC |Bearing Weight:240.000 Kg 528.00 lb|Cage Type:EJ |UPC Code:087796165625 |Cage Material:Steel |Superseded Part:23264CJW507C08 
5079938,VAS 3/4,Bore Size d:3/4 in 19.1 mm|Bearing Number:GRA012RRB |Inside Ring Outside Diameter:0.531 in 13.5 mm|Dimension B1:1.220 in 31 mm|Dimension T:0.626 in 15.9 mm|Series:Standard |Weight:1.241 lb 0.563 Kg|Seal Type:Molded Shroud 
5116966,E-P2B-TRB-2 3/4,Shaft Size :2-3/4 in|Shaft Size Type:Imperial |Weight:28 lb|UPC Code:053893593876 
5119531,23138EJW507C08,Design Unit:METRIC |Bearing Weight:34.700 Kg 76.35 lb|Cage Type:EJ |UPC Code:087796314559 |Cage Material:Steel |Superseded Part:23138CJW507C08 
5117475,E-TU-TRB-1 7/8,Shaft Size :1-7/8 in|Shaft Size Type:Imperial |Weight:12 lb|UPC Code:053893537894 
5119279,23976EMBW507C08,Design Unit:METRIC |Bearing Weight:67.100 Kg 147.60 lb|Cage Type:EMB |UPC Code:087796044982 |Cage Material:BRASS |Superseded Part:23976YMBW507C08 
5119695,23252KEJW507C08,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:135.800 Kg 298.80 lb|Cage Type:EJ |UPC Code:087796166196 |Cage Material:Steel |Superseded Part:23252KCJW507C08 
5082025,61810-2RS,Clearance:C0 (Normal) |Bore Size d:50.000 mm|Features:Contact Seals |Weight:0.047 Kg
5118437,24140EJW33,Design Unit:METRIC |Bearing Weight:52.10 Kg 114.65 lb|Cage Type:EJ |UPC Code:087796314597 |Cage Material:Steel |Superseded Part:24140CJW33 
5082358,62303-2RS,Clearance:C0 (Normal) |Bore Size d:17.000 mm|Features:Contact Seals |Weight:0.140 Kg|Grease Reference Speed:18000 rpm
5072966,23188YMBW507C08,Design Unit:METRIC |Bearing Weight:367.800 Kg 809.20 lb|Cage Type:YMB |UPC Code:087796200814 |Cage Material:BRASS 
5082520,16015,Clearance:C0 (Normal) |Bore Size d:75.000 mm|Features:Open |Weight:0.450 Kg
5081857,6318-Z,Clearance:C0 (Normal) |Bore Size d:90.000 mm|Features:One Shield |Weight:4.90 Kg
5079289,FSAF 22518,Bearing Number:22218K |Diameter S-1:3 3/16 in|Adapter Assembly Number:SNW-18 x 3-3/16 |Housing Only:FSAF518 |A:4.00 in|B:13.7500 in|C:3.875 in|D:1.50 in|E:11.0000 in|E Max.:11.6250 in|E Min.:10.3750 in|F:2.125 in|Bolt Hole Length:1.25 in|Bolt Hole Width:0.625 in|H:7.7500 in|Triple Seal 2 Req’d:LER 69 |Assembly Weight:49 lb
5110805,6203-2RZ-NR,Clearance:C0 (Normal) |Bore Size d:17.000 mm|Features:Non-Contact Seals With Snap Ring |Weight:0.070 Kg
5069588,1103KRRB,Bore Size d:1 3/16 in 30.2 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Shroud Seal |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Spherical OD |Dimension B1:1.906 in 48.4 mm|Dimension B2:0.626 in 15.9 mm|Series:Industrial |Weight:0.5 lb 0.2 Kg|Sub Series:1..KRRB 
5081696,16016,Clearance:C0 (Normal) |Bore Size d:80.000 mm|Features:Open |Weight:0.590 Kg
5116472,22310EMW33W800,Design Unit:METRIC |Bearing Weight:1.900 Kg 4.20 lb|Cage Type:EM |UPC Code:087796222502 |Cage Material:BRASS |Superseded Part:22310YMW33W800 
5119447,22234KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:27.30 Kg 62.700 lb|Cage Type:EJ |UPC Code:087796025783 |Cage Material:Steel |Superseded Part:22234KCJW33 
5082183,63008-2RS,Clearance:C0 (Normal) |Bore Size d:40.000 mm|Features:Contact Seals |Weight:0.240 Kg|Grease Reference Speed:12000 rpm
5068071,FSAF 22217,Bearing Number:22217 |Diameter S-2:3 15/16 in|Diameter S-3:3 3/16 in|A:3.75 in|B:13.000 in|C:3.500 in|D:1.25 in|E Max.:11.0000 in|E Min.:9.8750 in|F:2.125 in|H:7.250 in|Oil Level K:1.4375 in|L:4.938 in|Y:1.4219 in|No. of Base Bolts Required:4 |Size of Base Bolts Required:5.8 in|Locknut:AN17 |Lockwasher:W17 |Housing Only:FSAF217 |Bolt Hole Length:1.1875 in|Bolt Hole Width:0.625 in|Stabilizing Ring 1 Req’d:SR-17-14 |Triple Seal 2 Req’d at S-2:LER89 |Triple Seal 2 Req’d at S-3:LER63 |Assembly Weight:43 lb
5078347,23276KYMBW906A,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:379.400 Kg 834.70 lb|Cage Type:YMB |UPC Code:087796178137 |Cage Material:BRASS 
5081693,16011,Clearance:C0 (Normal) |Bore Size d:55.000 mm|Features:Open |Weight:0.260 Kg
5080105,VAK 15/16,Bore Size d:15/16 in 23.8 mm|Bearing Number:GRA015RRB |Inside Ring Outside Diameter:0.531 in 13.5 mm|Dimension B1:1.220 in 31 mm|Dimension T:0.705 in 17.9 mm|Series:Standard |Weight:1.671 lb 0.758 Kg|Seal Type:Molded Shroud 
5077284,1111KRR,Bore Size d:1 11/16 in 42.9 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Shroud Seal |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Cylindrical OD |Dimension B1:2.220 in 56.4 mm|Dimension B2:0.720 in 18.3 mm|Series:Industrial |Weight:0.5 lb 0.2 Kg|Sub Series:1..KRR 
5111061,6326M,Clearance:C0 (Normal) |Bore Size d:130.000 mm|Features:Open With Brass Cage |Weight:18.150 Kg
5119971,23172KEJW507C08,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:218.000 Kg 480.00 lb|Cage Type:EJ |UPC Code:087796176270 |Cage Material:Steel |Superseded Part:23172KCJW507C08 
5118210,24048EMBW33,Design Unit:METRIC |Bearing Weight:41.80 Kg 92.00 lb|Cage Type:EMB |UPC Code:087796032736 |Cage Material:BRASS |Superseded Part:24048YMBW33 
5082042,61805-2RS,Clearance:C0 (Normal) |Bore Size d:25.000 mm|Features:Contact Seals |Weight:0.020 Kg
5117408,23128EMW33,Design Unit:METRIC |Bearing Weight:10.20 Kg 22.300 lb|Cage Type:EM |UPC Code:087796024564 |Cage Material:BRASS |Superseded Part:23128YMW33 
5100353,SNW-3040 X 7 1/8,Series:230K |Diameter d :7 1/8 in|Bearing Number:23040K |SNW/SNP Assembly Weight:19.70 lb
5082299,16014,Clearance:C0 (Normal) |Bore Size d:70.000 mm|Features:Open |Weight:0.430 Kg
5116794,22220KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:5.000 Kg 11.00 lb|Cage Type:EJ |UPC Code:087796025202 |Cage Material:Steel |Superseded Part:22220KCJW33 
5117492,E-TU-TRB-2 1/4,Shaft Size :2-1/4 in|Shaft Size Type:Imperial |Weight:21 lb|UPC Code:053893550510 
5073031,SAF 23028K,Bearing Number:23028K |Diameter S-1:4 15/16 in|Adapter Assembly Number:SNW-3028 x 4-15/16 |Housing Only:SAF028K |A:5.2500 in|B:16.5 in|C:4.750 in|D:2.1250 in|F:2.75 in|H:10.25 in|Bolt Hole Length:1.375 in|Bolt Hole Width:0.750 in|E Max.:14.5000 in|E Min.:13.2500 in|Stabilizing Ring 1 Req'd:SR-0-20 |Triple Seal Req'd:LER 122 |Assembly Weight:90.000 lb|Bolt Holes:4 
5117468,E-TU-TRB-2 1/2,Shaft Size :2-1/2 in|Shaft Size Type:Imperial |Weight:21 lb|UPC Code:053893548814 
5116931,24124EJW33,Design Unit:METRIC |Bearing Weight:10.00 Kg 22.000 lb|Cage Type:EJ |UPC Code:087796225893 |Cage Material:Steel |Superseded Part:24124CJW33 
5082104,22310EMW800,Design Unit:METRIC |Bearing Weight:1.900 Kg 4.20 lb|Cage Type:EM |UPC Code:087796315181 |Cage Material:BRASS |Superseded Part:22310YMW800 
5120085,23232EJW33,Design Unit:METRIC |Bearing Weight:30.00 Kg 66.000 lb|Cage Type:EJ |UPC Code:087796357839 |Cage Material:Steel |Superseded Part:23232CJW33 
5080216,RA104RR,Bore Size d:1 1/4 in 31.8 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Molded Shroud |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Cylindrical OD |Dimension B1:1.531 in 38.9 mm|Dimension B2:0.673 in 17.1 mm|Series:Standard |Weight:0.5 lb 0.2 Kg|Sub Series:RA..RR 
5119728,22320EMW33W800,Design Unit:METRIC |Bearing Weight:12.80 Kg 28.200 lb|Cage Type:EM |UPC Code:087796315570 |Cage Material:BRASS |Superseded Part:22320YMW33W800 
5100783,UC214,Item #:UC214 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:70 mm|Material:Bearing Steel |Weight:4.5 lb 2.1 Kg
5100788,UC218,Item #:UC218 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:90 mm|Material:Bearing Steel |Weight:9.600 lb 4.40 Kg
5100781,UC213,Item #:UC213 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:65 mm|Material:Bearing Steel |Weight:4.3 lb 1.9 Kg
5116299,YCJT 2 3/16 SGT,Bore Size d:2 3/16 in 55.6 mm|Bearing Number:GY1203KRRB SGT |Dimension E:2.547 in 64.7 mm|Inside Ring Outside Diameter:2.744 in 69.7 mm|Series:Industrial |Weight:8.08 lb 3.67 Kg|Seal Type:Shroud Seal 
5119724,6315-RS,Clearance:C0 (Normal) |Bore Size d:75.000 mm|Features:One Contact Seal |Weight:3.00 Kg
5100784,UC215,Item #:UC215 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:75 mm|Material:Bearing Steel |Weight:4.9 lb 2.2 Kg
5100776,UC211,Item #:UC211 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:55 mm|Material:Bearing Steel |Weight:2.4 lb 1.1 Kg
5117732,E-PF-TRB-1 1/2,Shaft Size :1-1/2 in|Shaft Size Type:Imperial |Weight:10.0 lb|UPC Code:053893778419 
5100787,UC217,Item #:UC217 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:85 mm|Material:Bearing Steel |Weight:7.600 lb 3.50 Kg
5081803,6213-RS,Clearance:C0 (Normal) |Bore Size d:65.000 mm|Features:One Contact Seal |Weight:0.990 Kg
5100774,UC210,Item #:UC210 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:50 mm|Material:Bearing Steel |Weight:2.0 lb 0.9 Kg
5117970,SDAF 23156,Bearing Number:23156 |Diameter S-2:12 1/2 in|Diameter S-3:10 3/4 in|A:12.0000 in|B:38.2500 in|C:14.7500 in|D:3.8750 in|E Max.:33.5000 in|E Min.:32.7500 in|F:9 in|H:23.4375 in|Oil Level K:4.7500 in|L:15.875 in|4 Base Bolts Req’d:1.625 in|Housing Only:SDAF3156 |Bolt Hole Length:2 in|Bolt Hole Width:1.625 in|Stabilizing Ring 1 Req’d:A8967 |Triple Seal 2 Req’d at S-2:ER866 |Triple Seal 2 Req’d at S-3:ER826 |Assembly Weight:1250.000 lb|Lock Washer:NO56 |Lock Plate:P56 |Tightening Bolt Size:1 3/4 
5081746,6009-RS,Clearance:C0 (Normal) |Bore Size d:45.000 mm|Features:One Contact Seal |Weight:0.230 Kg
5117736,E-PF-TRB-1 1/4,Shaft Size :1-1/4 in|Shaft Size Type:Imperial |Weight:5.000 lb|UPC Code:053893778204 
5119124,23172EMBW509C08,Design Unit:METRIC |Bearing Weight:222.100 Kg 488.60 lb|Cage Type:EMB |UPC Code:087796177536 |Cage Material:BRASS |Superseded Part:23172YMBW509C08 
5118919,24130KEJW33,Design Unit:METRIC |Bore Taper:1/30 |Bearing Weight:19.40 Kg 42.700 lb|Cage Type:EJ |UPC Code:087796241411 |Cage Material:Steel |Superseded Part:24130KCJW33 
5116609,21310KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:1.200 Kg 2.60 lb|Cage Type:EJ |UPC Code:087796135390 |Cage Material:Steel |Superseded Part:21310KCJW33 
5110832,6206-Z-NR,Clearance:C0 (Normal) |Bore Size d:30.000 mm|Features:One Shield With Snap Ring |Weight:0.2 Kg
5081995,61904,Clearance:C0 (Normal) |Bore Size d:20.000 mm|Features:Open |Weight:0.0330 Kg
5082320,63007-2RS,Clearance:C0 (Normal) |Bore Size d:35.000 mm|Features:Contact Seals |Weight:0.2 Kg|Grease Reference Speed:14000 rpm
5100778,UC212,Item #:UC212 |Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Bore Size d:60 mm|Material:Bearing Steel |Weight:3.400 lb 1.5 Kg
5069562,YA012RR,Bore Size d:3/4 in 19.1 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Narrow Shroud |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Cylindrical OD |Series:Standard |Weight:0.5 lb 0.2 Kg|Sub Series:YA..RR 
5116080,NJ230EMA,Design Units:METRIC |Bearing Weight:12.00 Kg 26.50 lb|Type:NJ |Tapered Bore:N 
5079733,S12K,Design Units:Imperial |Ball Type:Steel |Bearing Weight:0.20 lb 0.100 Kg
5118646,23160EJW33W40W45A,Design Unit:METRIC |Bearing Weight:124.90 Kg 274.80 lb|Cage Type:EJ |UPC Code:087796150904 |Cage Material:Steel |Superseded Part:23160CJW33W40W45A 
5081729,6002-RS,Clearance:C0 (Normal) |Bore Size d:15.000 mm|Features:One Contact Seal |Weight:0.030 Kg
5117254,23130EMW33,Design Unit:METRIC |Bearing Weight:15.500 Kg 34.21 lb|Cage Type:EM |UPC Code:087796024618 |Cage Material:BRASS |Superseded Part:23130YMW33 
5081656,62211-2RS,Clearance:C0 (Normal) |Bore Size d:55.000 mm|Features:Contact Seals |Weight:0.68 Kg|Grease Reference Speed:7800 rpm
5072925,24096KYMBW33W45,Design Unit:METRIC |Bore Taper:1/30 |Bearing Weight:282.100 Kg 620.600 lb|Cage Type:YMB |UPC Code:087796188365 |Cage Material:BRASS 
5081604,6022,Clearance:C0 (Normal) |Bore Size d:110.000 mm|Features:Open |Weight:1.930 Kg
5117529,24134EJW33,Design Unit:METRIC |Bearing Weight:26.400 Kg 57.80 lb|Cage Type:EJ |UPC Code:087796222571 |Cage Material:Steel |Superseded Part:24134CJW33 
5117122,E-P4B-TRB-3,Shaft Size :3 in|Shaft Size Type:Imperial |Weight:28 lb|UPC Code:053893607627 
5116889,21317KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:4.900 Kg 10.80 lb|Cage Type:EJ |UPC Code:087796135499 |Cage Material:Steel |Superseded Part:21317KCJW33 
5116892,22318EMW33,Design Unit:METRIC |Bearing Weight:8.80 Kg 19.400 lb|Cage Type:EM |UPC Code:087796228566 |Cage Material:BRASS |Superseded Part:22318YMW33 
5120342,23232KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:30.00 Kg 66.000 lb|Cage Type:EJ |UPC Code:087796359239 |Cage Material:Steel |Superseded Part:23232KCJW33 
5082283,6205-ZZ,Clearance:C0 (Normal) |Bore Size d:25.000 mm|Features:Shields |Weight:0.130 Kg
5117111,22313EJW33,Design Unit:METRIC |Bearing Weight:3.600 Kg 7.90 lb|Cage Type:EJ |UPC Code:087796023994 |Cage Material:Steel |Superseded Part:22313CJW33 
5081806,6214-RS,Clearance:C0 (Normal) |Bore Size d:70.000 mm|Features:One Contact Seal |Weight:1.1 Kg
5073115,S9K,Design Units:Imperial |Ball Type:Steel |Bearing Weight:0.100 lb 0.100 Kg
5119463,24034EJW33,Design Unit:METRIC |Bearing Weight:16.700 Kg 37.80 lb|Cage Type:EJ |UPC Code:087796161412 |Cage Material:Steel |Superseded Part:24034CJW33 
5110975,6304-2RZ-NR,Clearance:C0 (Normal) |Bore Size d:20.000 mm|Features:Non-Contact Seals With Snap Ring |Weight:0.140 Kg
5082468,6012-2RS,Clearance:C0 (Normal) |Bore Size d:60.000 mm|Features:Contact Seals |Weight:0.390 Kg
5082514,6218,Clearance:C0 (Normal) |Bore Size d:90.000 mm|Features:Open |Weight:2.150 Kg
5080155,RAK 15/16,Bore Size d:15/16 in 23.8 mm|Bearing Number:G1015KRRB |Inside Ring Outside Diameter:0.531 in 13.5 mm|Dimension B1:1.748 in 44.4 mm|Dimension T:0.736 in 18.7 mm|Series:Industrial |Weight:2.094 lb 0.950 Kg|Seal Type:Shroud Seal 
5118895,24060EMBW33W45A,Design Unit:METRIC |Bearing Weight:97.400 Kg 214.30 lb|Cage Type:EMB |UPC Code:087796032804 |Cage Material:BRASS |Superseded Part:24060YMBW33W45A 
5117245,23228KEMW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:18.50 Kg 40.60 lb|Cage Type:EM |UPC Code:087796024953 |Cage Material:BRASS |Superseded Part:23228KYMW33 
5080092,VAK 7/8,Bore Size d:7/8 in 22.2 mm|Bearing Number:GRA014RRB |Inside Ring Outside Diameter:0.531 in 13.5 mm|Dimension B1:1.220 in 31 mm|Dimension T:0.705 in 17.9 mm|Series:Standard |Weight:1.671 lb 0.758 Kg|Seal Type:Molded Shroud 
5119020,23260KEMBW906A,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:194.500 Kg 427.90 lb|Cage Type:EMB |UPC Code:087796176324 |Cage Material:BRASS |Superseded Part:23260KYMBW906A 
5118330,23228EJW33,Design Unit:METRIC |Bearing Weight:18.50 Kg 40.60 lb|Cage Type:EJ |UPC Code:087796357686 |Cage Material:Steel |Superseded Part:23228CJW33 
5100806,UCP208,Bearing Number:UC208 |Bore Size d:40 mm|Weight:4.4 lb 2.0 Kg|UPC Code:087796072046 
5119873,23252EMBW507C08C2,Design Unit:METRIC |Bearing Weight:140.00 Kg 308.00 lb|Cage Type:EMB |UPC Code:087796203129 |Cage Material:BRASS |Superseded Part:23252YMBW507C08C2 
5080169,SAS 15/16,Bore Size d:15/16 in 23.8 mm|Bearing Number:GYA015RRB |Inside Ring Outside Diameter:1.316 in 33.4 mm|Dimension B1:1.110 in 28.2 mm|Dimension T:0.705 in 17.9 mm|Dimension D1:1.327 in 33.7 mm|Series:Standard |Weight:1.653 lb 0.75 Kg|Seal Type:Narrow Shroud 
5081764,6020-RS,Clearance:C0 (Normal) |Bore Size d:100.000 mm|Features:One Contact Seal |Weight:1.250 Kg
5081691,16101-2RS,Clearance:C0 (Normal) |Bore Size d:12.000 mm|Features:Contact Seals |Weight:0.024 Kg
5116410,22210KEJW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:0.600 Kg 1.30 lb|Cage Type:EJ |UPC Code:087796022911 |Cage Material:Steel |Superseded Part:22210KCJW33 
5119459,24034KEJW33,Design Unit:METRIC |Bore Taper:1/30 |Bearing Weight:16.700 Kg 37.80 lb|Cage Type:EJ |UPC Code:087796225879 |Cage Material:Steel |Superseded Part:24034KCJW33 
5118463,22338EMBW33,Design Unit:METRIC |Bearing Weight:80.900 Kg 178.00 lb|Cage Type:EMB |UPC Code:087796027862 |Cage Material:BRASS |Superseded Part:22338YMBW33 
5082058,618/9,Bore Size d:9.000 mm|Features:Open |Weight:0.0034 Kg
5068231,RA102RR,Bore Size d:1 1/8 in 28.6 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Molded Shroud |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Cylindrical OD |Dimension B1:1.406 in 35.7 mm|Dimension B2:0.626 in 15.9 mm|Series:Standard |Weight:0.5 lb 0.2 Kg|Sub Series:RA..RR 
5117451,E-4BF-TRB-1 7/8,Shaft Size :1-7/8 in|Shaft Size Type:Imperial |Weight:12 lb|UPC Code:053893534442 
5119069,23940EMW33,Design Unit:METRIC |Bearing Weight:11.000 Kg 25.000 lb|Cage Type:EM |UPC Code:087796031876 |Cage Material:BRASS |Superseded Part:23940YMW33 
5082260,62308-2RS,Clearance:C0 (Normal) |Bore Size d:40.000 mm|Features:Contact Seals |Weight:0.850 Kg|Grease Reference Speed:11000 rpm
5118844,22340EMBW507AC08,Design Unit:METRIC |Bearing Weight:93.00 Kg 204.50 lb|Cage Type:EMB |UPC Code:087796032651 |Cage Material:BRASS |Superseded Part:22340YMBW507AC08 
5119604,23056EJW33,Design Unit:METRIC |Bearing Weight:48.80 Kg 107.30 lb|Cage Type:EJ |UPC Code:087796166080 |Cage Material:Steel |Superseded Part:23056CJW33 
5116540,6312-NR,Clearance:C0 (Normal) |Bore Size d:60.000 mm|Features:Snap Ring |Weight:1.7 Kg
5116968,E-P4B-TRB-4,Shaft Size :4 in|Shaft Size Type:Imperial |Weight:71.000 lb|UPC Code:053893601939 
5120050,24056KEJW33,Design Unit:METRIC |Bore Taper:1/30 |Bearing Weight:68.000 Kg 149.00 lb|Cage Type:EJ |UPC Code:087796229020 |Cage Material:Steel |Superseded Part:24056KCJW33 
5081813,6218-Z,Clearance:C0 (Normal) |Bore Size d:90.000 mm|Features:One Shield |Weight:2.150 Kg
5119625,23248KEJW33W45A,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:104.800 Kg 230.40 lb|Cage Type:EJ |UPC Code:087796166127 |Cage Material:Steel |Superseded Part:23248KCJW33W45A 
5082186,6009-ZZ,Clearance:C0 (Normal) |Bore Size d:45.000 mm|Features:Shields |Weight:0.230 Kg
5082334,6213-ZZ,Clearance:C0 (Normal) |Bore Size d:65.000 mm|Features:Shields |Weight:0.990 Kg
5118724,23934EMW509C08,Design Unit:METRIC |Bearing Weight:5.200 Kg 11.400 lb|Cage Type:EM |UPC Code:087796032033 |Cage Material:BRASS |Superseded Part:23934YMW509C08 
5117580,24032KEJW33,Design Unit:METRIC |Bore Taper:1/30 |Bearing Weight:12.500 Kg 27.50 lb|Cage Type:EJ |UPC Code:087796161375 |Cage Material:Steel |Superseded Part:24032KCJW33 
5120057,23080KEJW906A,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:146.000 Kg 321.00 lb|Cage Type:EJ |UPC Code:087796167261 |Cage Material:Steel |Superseded Part:23080KCJW906A 
5118496,22238KEMBW33,Design Unit:METRIC |Bore Taper:1/12 |Bearing Weight:36.00 Kg 79.00 lb|Cage Type:EMB |UPC Code:087796025929 |Cage Material:BRASS |Superseded Part:22238KYMBW33 
5077146,FSAF 22317,Bearing Number:22317 |Diameter S-2:3 15/16 in|Diameter S-3:3 3/16 in|A:4.50 in|B:15.2500 in|C:4.375 in|D:1.75 in|E Max.:13.1250 in|E Min.:11.6250 in|F:2.375 in|H:8.6875 in|Oil Level K:1.8125 in|L:6.000 in|Y:1.8906 in|No. of Base Bolts Required:4 |Size of Base Bolts Required:3.4 in|Locknut:AN17 |Lockwasher:W17 |Housing Only:FSAF317 |Bolt Hole Length:1.5 in|Bolt Hole Width:0.750 in|Stabilizing Ring 1 Req’d:SR-20-17 |Triple Seal 2 Req’d at S-2:LER109 |Triple Seal 2 Req’d at S-3:LER188 |Assembly Weight:80.000 lb
5082242,63004-2RS,Clearance:C0 (Normal) |Bore Size d:20.000 mm|Features:Contact Seals |Weight:0.090 Kg|Grease Reference Speed:20000 rpm
5077290,1203KR,Bore Size d:2 3/16 in 55.6 mm|Bore Type:Cylindrical bore |Bearing Type:Ball Bearing |Seal Type:Shroud Seal |Material:Bearing Steel |Lubrication Type:Non-Relubricatable |O.D. Type:Cylindrical OD |Dimension B1:2.811 in 71.4 mm|Dimension B2:0.811 in 20.6 mm|Series:Industrial |Weight:0.5 lb 0.2 Kg|Sub Series:1..KR 
5118090,23048EMW33,Design Unit:METRIC |Bearing Weight:33.00 Kg 72.000 lb|Cage Type:EM |UPC Code:087796191624 |Cage Material:BRASS |Superseded Part:23048YMW33 
5110764,6036M,Clearance:C0 (Normal) |Bore Size d:180.000 mm|Features:Open With Brass Cage |Weight:10.692 Kg
5101026,UCFL214,Bearing Number:UC214 |Bore Size d:70 mm|Weight:12.600 lb 5.700 Kg|UPC Code:087796139558 
