id,catalog_number,attributes
2208003,SD14000 OLP,"Part Number:SD14000 OLP |Series:SD |Weight (lbs):85|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567008668"
2207999,SD13035 OVP,"Part Number:SD13035 OVP |Series:SD |Weight (lbs):95|Hose I.D. (in):3/4""|Hose O.D. (in):1.260 |Hose Length (ft):35|Pressure (psi):300|Hose End (in):3/4 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567008620"
2208023,5400 OHP,"Part Number:5400 OHP|Series:5000 |Weight (lbs):23|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):30|Pressure (psi):5000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567000891"
2208027,5435 OMP,"Part Number:5435 OMP|Series:5000 |Weight (lbs):31|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):35|Pressure (psi):2750|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000808"
773986,601031-60,Part Number:601031-60|Hose Type:Twin Welding|Weight (lbs):14.4|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):60|Pressure (psi):200|End Fitting:9/16-18(F) |End Fitting:9/16-18(F) |Max Temperature (F):200 
773978,S600100-4,Part Number:S600100-4|Hose Type:Twin Welding|Weight (lbs):1.12|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):4|Pressure (psi):200|End Fitting:9/16-18(M) |End Fitting:9/16-18(F) |Max Temperature (F):150 
2208015,URD9350 OLBBW70,"Part Number:URD9350 OLBBW70|Series:9000|Weight (lbs):152 |Hose I.D. (in):3/4""|Hose O.D. (in): |Hose Length (ft):50|Pressure (psi):300|Hose End (in):3/4 BSPP(M)|Inlet (in):3/4 BSPP(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567021537"
773267,33-260043,Part Number:S33-260043|Hose Type:Oil |Weight (lbs):5.2 |Hose I.D. (in):1/4|Hose O.D. (in):0.530 |Hose Length (ft):35|Pressure (psi):2750|End Fitting:1/4 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
773990,601032-60,Part Number:601032-60|Hose Type:Twin Welding|Weight (lbs):13.3|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):60|Pressure (psi):200|End Fitting:9/16-18(F) |End Fitting:9/16-18(F) |Max Temperature (F):200 
2208043,5600 ELP,"Part Number:5600 ELP|Series:5000 |Weight (lbs):29|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001010"
2793502,S601021-50,Part Number:S601021-50|Hose Type:Air/Water |Weight (lbs):10.5|Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):50|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
2208075,7650 OMP,"Part Number:7650 OMP|Series:7000 |Weight (lbs):55|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):50|Pressure (psi):2600|Hose End (in):3/8 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001317"
2208067,7600 ELP,"Part Number:7600 ELP|Series:7000 |Weight (lbs):57|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001249"
2208063,7400 EHP,"Part Number:7400 EHP|Series:7000 |Weight (lbs):60|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001294"
2208039,5400 EHP,"Part Number:5400 EHP|Series:5000 |Weight (lbs):31|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):30|Pressure (psi):5000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001096"
2208091,DP7450 OHP,"Part Number:DP7450 OHP|Series:DP7000 |Weight (lbs):59|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567005933"
2793514,S601026-150,Part Number:S601026-150|Hose Type:Air/Water |Weight (lbs):37|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):150|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
2208095,DP7600 OMP,"Part Number:DP7600 OMP|Series:DP7000 |Weight (lbs):45|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):50|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005995"
2208031,5600 OMP,"Part Number:5600 OMP|Series:5000 |Weight (lbs):24|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):30|Pressure (psi):3000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CA|UPC:699567000860"
2208143,D8400 OHP,"Part Number:D8400 OHP |Series:8000 |Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001492"
2208119,D84000 OLP,"Part Number:D84000 OLP|Series:80000|Weight (lbs):91|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CN|UPC:699567001690"
2208147,D8600 OMP,"Part Number:D8600 OMP |Series:8000 |Weight (lbs):43|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):50|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001454"
773263,6-260044,Part Number:S6-260044|Hose Type:Grease|Weight (lbs):5.2 |Hose I.D. (in):1/4|Hose O.D. (in):0.580 |Hose Length (ft):20|Pressure (psi):5000|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
2208047,5635 ELP,"Part Number:5635 ELP|Series:5000 |Weight (lbs):33|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000921"
2208191,E9350 OMPBW,"Part Number:E9350 OMP |Series:9000 |Weight (lbs):138 |Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):1250|Hose End (in):3/4 NPT(M)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001942"
2208139,FE9400 OLPBW,"Part Number:FE9400 OLP|Series:F9000|Weight (lbs):115 |Hose I.D. (in):1""|Hose O.D. (in):1.500 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003441"
2208083,7850 EMP,"Part Number:7850 EMP|Series:7000 |Weight (lbs):74|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):50|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567003458"
2208199,TH7445 OMP,"Part Number:TH7445 OMP|Series:TH7000|Weight (lbs):60|Hose I.D. (in):1/4""|Hose O.D. (in):.660|Hose Length (ft):45|Pressure (psi):2000|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567003489"
2208079,7800 EMP,"Part Number:7800 EMP|Series:7000 |Weight (lbs):60|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):50|Pressure (psi):3250|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001263"
2208203,TH88050 OMP,"Part Number:TH88050 OMP |Series:TH80000|Weight (lbs):104 |Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):50|Pressure (psi):2000|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse:IN, CN|UPC:699567003533"
2793546,S8-260043,Part Number:S8-260043|Hose Type:Oil |Weight (lbs):14.1|Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):50|Pressure (psi):3250|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2208159,E8800 OLP,"Part Number:E8800 OLP |Series:8000 |Weight (lbs):41|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC: "
2208211,EB37128L12D,"Part Number:EB37128 L12D|Series:37000|Weight (lbs):76|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):150|Pressure (psi):300|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(M)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567020783"
2208247,5635 ELPSW5,"Part Number:5635 ELPSW5|Series:5000 |Weight (lbs):37|Hose I.D. (in):3/8""|Hose O.D. (in):.640|Hose Length (ft):35|Pressure (psi):250|Hose End (in):Spray Valve|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567002703"
2208227,SHA3850 OLP,"Part Number:SHA3850 OLP |Series:S|Weight (lbs):22|Hose I.D. (in):1/2""|Hose O.D. (in):.781|Hose Length (ft):50|Pressure (psi):232|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):185 |Warehouse: |UPC:699567002789"
2208267,LB312 123,Part Number:LB312 123 |Series:L30000|Weight (lbs):51|Cord Ending:Bare Reel|AWG:12|Cord/Cable Length (ft):200|Volts:600|Amps:25 |Conductors:3|Cord/Cable Included:No|Type: |Warehouse: |UPC:699567006350
2208311,DP5605 OLP,"Part Number:DP5605 OLP|Series:DP5000 |Weight (lbs):38|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567007357"
2208207,CB37122L,"Part Number:CB37122 L |Series:37000|Weight (lbs): |Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):125|Pressure (psi):300|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(M)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567005339"
773479,601022-50,Part Number:S601022-50|Hose Type:Air/Water |Weight (lbs):10.5|Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):50|Pressure (psi):300|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
2208263,HS37000 L,"Part Number:HS37000 L |Series:H|Weight (lbs):47|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):100|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(M)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567006336"
2208323,2-HS1004-3,"Part Number:2-HS1004-3|UPC:699567007661|For Reel Series:5000, A5005, 7000, 80000, D8000, E8000, RT800 and DP|Weight (lbs):0.23|Diameter A (in):.750 - 1.05 |Diameter B-C-E:3""|Diameter D:1.25"" |Hose I.D. (in):3/8 or 1/2 |AWG / Conductors:NA "
2208283,TW5400 OLP,"Part Number:TW5400 OLP|Series:TW |Weight (lbs):21|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):25|Pressure (psi):200|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001584"
2208315,DP5800 OLP,"Part Number:DP5800 OLP|Series:DP5000 |Weight (lbs):38|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567007272"
2208351,L403516310,Part Number:L 4035 163 10 |Series:L4000|Weight (lbs):26|Cord Ending:LED Light|AWG:16|Cord/Cable Length (ft):35|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJTOW|Warehouse: |UPC:699567008767
2208386,82000 OMS-S,"Part Number:82000 OMS-S |Series:80000|Weight (lbs):81|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):75|Pressure (psi):1500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567013143"
773434,L5550123X,Part Number:L 5550 123 X|Series:L5500|Weight (lbs):42|Cord Ending:Flying Lead|AWG:12|Cord/Cable Length (ft):50|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SEOOW|Warehouse: |UPC:699567007197
773430,L40501638,Part Number:L 4050 163 8|Series:L4000|Weight (lbs):27|Cord Ending:Fluorescent Light|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:10|Conductors:3|Cord/Cable Included:Yes|Type:SJTO |Warehouse: |UPC:699567005667
773438,L5400,Part Number:L 5400|Series:L5000|Weight (lbs):25|Cord Ending:Bare Reel|AWG:12|Cord/Cable Length (ft):35|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:No|Type:SJEOOW |Warehouse: |UPC:699567002246
773422,L45451233,"Part Number:L 4545 123 3|Series:L4000|Weight (lbs):27|Cord Ending:Single Receptacle|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:15 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN, CA, CN|UPC:699567000358"
773462,LC312123,Part Number:LC312 123 |Series:L30000|Weight (lbs):50|Cord Ending:Bare Reel|AWG:12|Cord/Cable Length (ft):200|Volts:600|Amps:25 |Conductors:3|Cord/Cable Included:No|Type: |Warehouse: |UPC:699567006374
773426,L4050A1635,Part Number:L 4050 A 163 5|Series:L4000|Weight (lbs):28|Cord Ending:Incandescent Light|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse: |UPC:699567002321
773490,LG30401239,"Part Number:LG3040 123 9|Series:LG |Weight (lbs):14|Cord Ending:Triple Outlet|AWG:12|Cord/Cable Length (ft):40|Volts:125|Amps:15 |Conductors:3|Cord/Cable Included:Yes|Type:SJTW |Warehouse:IN, CA, CN|UPC:699567005803"
773454,BA36112LT,"Part Number:BA36112 LT|Series:30000|Weight (lbs):57|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):250|Pressure (psi):200|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567002475"
773282,EA38106M12D,"Part Number:EA38106 M12D|Series:30000|Weight (lbs):63|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):100|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):212 |Warehouse: |UPC:699567003618"
2208303,TBL 12,Part Number:TBL 12|Series:TB|Weight (lbs):10|Cable Length:8|Min - Max Load:8.0 - 12|Ratchet Lock:Yes|Max Temperature (F):150 |Warehouse:IN|UPC:699567002369
2208335,600451-35,Part Number:S600451-35|Hose Type:Fuel|Weight (lbs):30|Hose I.D. (in):1|Hose O.D. (in):1.500 |Hose Length (ft):35|Pressure (psi):50|End Fitting:1 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):140 
773494,LE31212312D,Part Number:LE312 123 12D |Series:L30000|Weight (lbs):68|Cord Ending:Bare Reel|AWG:12|Cord/Cable Length (ft):200|Volts:600|Amps:25 |Conductors:3|Cord/Cable Included:No|Type: |Warehouse: |UPC:699567006398
2208299,TB 12,Part Number:TB 12|Series:TB|Weight (lbs):10|Cable Length:8|Min - Max Load:8.0 - 12|Ratchet Lock:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567004332
773302,S602133-5,"Part Number:S602133-5|Bracket Type:Three Way|Direction:Top Wind|Material:Chrome-plated|Spool Size:28""|UPC:699567007463|Specifications:For all Series 30000 reels except bevel crank."
773306,601026-20,Part Number:S601026-20|Hose Type:Air/Water |Weight (lbs):5.9 |Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):20|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
773298,S602133-5U,"Part Number:S602133-5U|Bracket Type:Three Way|Direction:Top Wind|Material:UHMW|Spool Size:28""|UPC:699567012146|Specifications:For all Series 30000 reels except bevel crank."
773338,600608,"Part Number:600608|Bracket Type:Pivot Base|Rotation:340|For Reel Series:RT, 4000, 5000, 5005, 7000, 70000|UPC:699567004363|Specifications:Use if hoses or cords are pulled at more than 45.|Dimension A:5""|Dimension B:10.5""|Dimension C:4""|Dimension D:3""|Dimension E:2.5"""
773394,601033-10,Part Number:601033-10|Hose Type:Garden Hose |Weight (lbs):1.8 |Hose I.D. (in):5/8|Hose O.D. (in):0.940 |Hose Length (ft):10|Pressure (psi):125|End Fitting:1/2 NPT(M) |End Fitting:3/4 GHT(F) |Max Temperature (F):150 
773546,7800OLB,"Part Number:7800 OLB|Series:7000|Weight (lbs):44 |Hose I.D. (in):1/2""|Hose O.D. (in):.750 |Hose Length (ft):50|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567005292"
773594,RT425-OHP,"Part Number:RT425-OHP |Series:RT |Weight (lbs):28|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):25|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000525"
773278,S600533-2U,"Part Number:S600533-2U|Bracket Type:Four Way|Direction:Multi Position|Material:UHMW|Spool Size:12""|UPC:699567011880|Specifications:For Series 30000 reels. May not be used on models with a chain guard or Series 37000 reels."
773570,RT403-OLP,"Part Number:RT403-OLP |Series:RT |Weight (lbs):19|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):35|Pressure (psi):300|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567000563"
2208339,601014-40,Part Number:601014-40|Hose Type:Air/Water |Weight (lbs):6 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):40|Pressure (psi):300|End Fitting:1/2 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
773618,SGA3650OLP,"Part Number:SGA3650 OLP |Series:S|Weight (lbs):21|Hose I.D. (in):3/8""|Hose O.D. (in):.621|Hose Length (ft):50|Pressure (psi):232|Hose End (in):3/8 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CN|UPC:699567000402"
773582,RT803-OLP,"Part Number:RT803-OLP |Series:RT |Weight (lbs):23|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):35|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567000624"
773654,EA33106M12D,"Part Number:EA33106 M12D|Series:30000|Weight (lbs):63|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003137"
773478,601021-50,Part Number:S601021-50|Hose Type:Air/Water |Weight (lbs):10.5|Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):50|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
773662,EA32112L12D,"Part Number:EA32112 L12D|Series:30000|Weight (lbs):64|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):200|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:CA|UPC:699567003045"
773666,EA33112L12D,"Part Number:EA33112 L12D|Series:30000|Weight (lbs):68|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):100|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003151"
773678,CA30128L,"Part Number:CA30128 L |Series:30000|1/4"" Hose Capacity:1000 ft.|3/8"" Hose Capacity:700 ft.|1/2"" Hose Capacity:500 ft.|3/4"" Hose Capacity:275 ft.|1"" Hose Capacity:150 ft.|Hose Included:No|Warehouse: |UPC:699567002086"
773646,EA32106M12D,"Part Number:EA32106 M12D|Series:30000|Weight (lbs):63|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):100|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003021"
773682,CA32106L,"Part Number:CA32106 L |Series:30000|Weight (lbs):40|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):100|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:IN, CA, CN|UPC:699567002093"
773466,7-260044,Part Number:S7-260044|Hose Type:Grease|Weight (lbs):7.7 |Hose I.D. (in):1/4|Hose O.D. (in):0.580 |Hose Length (ft):30|Pressure (psi):5000|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
773674,CA30106L,"Part Number:CA30106 L |Series:30000|1/4"" Hose Capacity:200 ft.|3/8"" Hose Capacity:140 ft.|1/2"" Hose Capacity:100 ft.|3/4"" Hose Capacity:50 ft.|1"" Hose Capacity:NA|Hose Included:No|Warehouse: |UPC:699567002048"
773686,CA32118L,"Part Number:CA32118 L |Series:30000|Weight (lbs):51|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):325|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:CA, CN|UPC:699567002116"
773474,601001-25,Part Number:S601001-25|Hose Type:Air/Water |Weight (lbs):3 |Hose I.D. (in):1/4|Hose O.D. (in):0.475 |Hose Length (ft):25|Pressure (psi):300|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
773634,AA33106L4A,"Part Number:AA33106 L4A |Series:30000|Weight (lbs):59|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):50|Pressure (psi):1000 |Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567002925"
773714,A5825ELP,"Part Number:A5825 ELP |Series:5000 |Weight (lbs):35|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):25|Pressure (psi):300|Hose End (in):1/2 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000938"
773642,EA30106L10A,"Part Number:EA30106 L10A|Series:30000|1/4"" Hose Capacity:200 ft.|3/8"" Hose Capacity:140 ft.|1/2"" Hose Capacity:100 ft.|3/4"" Hose Capacity:50 ft.|1"" Hose Capacity:NA|Hose Included:No|Warehouse: |UPC:699567002970"
