id,catalog_number,attributes
773663,EA32118L12D,"<table><tr><td><font><b>Part Number</b></font></td><td><font>EA32118 L12D</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>68</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.750</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>325</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003052</font></td></tr></table>"
773471,601015-100,<table><tr><td><font><b>Part Number</b></font></td><td><font>S601015-100</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Air/Water </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>14</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.600 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>100</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr></table>
773659,EA33122L12D,"<table><tr><td><font><b>Part Number</b></font></td><td><font>EA33122 L12D</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>83</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.075 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>225</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003212</font></td></tr></table>"
773687,CA32118M,"<table><tr><td><font><b>Part Number</b></font></td><td><font>CA32118 M </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>52</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.850</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>325</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002123</font></td></tr></table>"
773711,5400ELP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>5400 ELP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>28</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.475</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>500</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000945</font></td></tr></table>"
773679,CA33106M,"<table><tr><td><font><b>Part Number</b></font></td><td><font>CA33106 M </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>46</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.188 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002161</font></td></tr></table>"
773683,CA32106M,"<table><tr><td><font><b>Part Number</b></font></td><td><font>CA32106 M </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>42</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.850</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>100</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>250 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000365</font></td></tr></table>"
773744,A5806OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>A5806 OLP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5005 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.750</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>500</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001133</font></td></tr></table>"
773675,CA30112L,"<table><tr><td><font><b>Part Number</b></font></td><td><font>CA30112 L </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>30000</font></td></tr><tr><td><font><b>1/4"" Hose Capacity</b></font></td><td><font>425 ft.</font></td></tr><tr><td><font><b>3/8"" Hose Capacity</b></font></td><td><font>300 ft.</font></td></tr><tr><td><font><b>1/2"" Hose Capacity</b></font></td><td><font>200 ft.</font></td></tr><tr><td><font><b>3/4"" Hose Capacity</b></font></td><td><font>100 ft. </font></td></tr><tr><td><font><b>1"" Hose Capacity</b></font></td><td><font>50 ft.</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567002055</font></td></tr></table>"
773769,7600OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>7600 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>7000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>40</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.600</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>500</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA, CN</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001188</font></td></tr></table>"
773785,D8400OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>D8400 OHP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>8000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>44</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.580</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001492</font></td></tr></table>"
773419,L45451233A,"<table><tr><td><font><b>Part Number</b></font></td><td><font>L 4545 123 3A </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>L4000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>28</font></td></tr><tr><td><font><b>Cord Ending</b></font></td><td><font>Single Receptacle</font></td></tr><tr><td><font><b>AWG</b></font></td><td><font>12</font></td></tr><tr><td><font><b>Cord/Cable Length (ft)</b></font></td><td><font>45</font></td></tr><tr><td><font><b>Volts</b></font></td><td><font>125</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>20 </font></td></tr><tr><td><font><b>Conductors</b></font></td><td><font>3</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Type</b></font></td><td><font>SJEOOW </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567005414</font></td></tr></table>"
773559,S14-260044,<table><tr><td><font><b>Part Number</b></font></td><td><font>S14-260044</font></td></tr><tr><td><font><b>Hose Type</b></font></td><td><font>Grease</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>0.83</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>0.730 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>2</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>4000</font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>3/8 NPT(M) </font></td></tr><tr><td><font><b>End Fitting</b></font></td><td><font>1/2 NPT(M) </font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr></table>
773870,DP5435OLP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>DP5435 OLP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>DP5000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>34</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.475</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>35</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567007128</font></td></tr></table>"
773727,5630OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>5630 OMP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>31</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.690</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2600</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>3/8 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000181</font></td></tr></table>"
773723,5430OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>5430 OHP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>5000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.580</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>30</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567000204</font></td></tr></table>"
773882,DP7450OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>DP7450 OHP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>DP7000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>59</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.580</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/4 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567005933</font></td></tr></table>"
773894,DP7800OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>DP7800 OMP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>DP7000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>45</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.820</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567006633</font></td></tr></table>"
773914,H26000,"<table><tr><td><font><b>Part Number</b></font></td><td><font>H26000</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>H</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>34</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.600</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>450</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>500</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003649</font></td></tr></table>"
773902,H16000M,"<table><tr><td><font><b>Part Number</b></font></td><td><font>H16000 M</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>H</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>32</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.710</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>3000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567003717</font></td></tr></table>"
773954,T-2464-0,"<table><tr><td><font><b>Part Number</b></font></td><td><font>T-2464-0</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>Safe-T-Reel</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>62</font></td></tr><tr><td><font><b>Amps</b></font></td><td><font>250</font></td></tr><tr><td><font><b>#2</b></font></td><td><font>0</font></td></tr><tr><td><font><b>#1</b></font></td><td><font>250</font></td></tr><tr><td><font><b>1/0</b></font></td><td><font>200</font></td></tr><tr><td><font><b>2/0</b></font></td><td><font>200</font></td></tr><tr><td><font><b>3/0</b></font></td><td><font>0</font></td></tr><tr><td><font><b>Cord/Cable Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567004172</font></td></tr></table>"
773935,T-1118-12,"<table><tr><td><font><b>Part Number</b></font></td><td><font>T-1118-12 </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>Safe-T-Reel</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>22</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/4""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>1.188 </font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>250</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/4 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567004271</font></td></tr></table>"
773817,LP82000OLS,"<table><tr><td><font><b>Part Number</b></font></td><td><font>LP82000 OLS</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>80000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>73</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.845</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>100</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567006411</font></td></tr></table>"
773801,82075OMP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>82075 OMP </font></td></tr><tr><td><font><b>Series</b></font></td><td><font>80000</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>101 </font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.850</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>75</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>2000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font>1/2 NPT(M)</font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>Yes</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font>IN, CA</font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567001706</font></td></tr></table>"
773915,H28000,"<table><tr><td><font><b>Part Number</b></font></td><td><font>H28000</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>H</font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>37</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>1/2""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.750</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>300</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>1000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>150 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567005315</font></td></tr></table>"
773890,DP7600OHP,"<table><tr><td><font><b>Part Number</b></font></td><td><font>DP7600 OHP</font></td></tr><tr><td><font><b>Series</b></font></td><td><font>DP7000 </font></td></tr><tr><td><font><b>Weight (lbs)</b></font></td><td><font>46</font></td></tr><tr><td><font><b>Hose I.D. (in)</b></font></td><td><font>3/8""</font></td></tr><tr><td><font><b>Hose O.D. (in)</b></font></td><td><font>.730</font></td></tr><tr><td><font><b>Hose Length (ft)</b></font></td><td><font>50</font></td></tr><tr><td><font><b>Pressure (psi)</b></font></td><td><font>5000</font></td></tr><tr><td><font><b>Hose End (in)</b></font></td><td><font></font></td></tr><tr><td><font><b>Inlet (in)</b></font></td><td><font>1/2 NPT(F)</font></td></tr><tr><td><font><b>Reel Outlet (in)</b></font></td><td><font>3/8 NPT(F)</font></td></tr><tr><td><font><b>Hose Included</b></font></td><td><font>No</font></td></tr><tr><td><font><b>Max Temperature (F)</b></font></td><td><font>210 </font></td></tr><tr><td><font><b>Warehouse</b></font></td><td><font></font></td></tr><tr><td><font><b>UPC</b></font></td><td><font>699567005971</font></td></tr></table>"
